Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Octahedral Factor,Tolerance Factor
138.0,138.0,73,133.0,133.0,181.0,181.0,0.46496815286624205,0.9069413063044849
152.0,152.0,73,133.0,133.0,133.0,196.0,0.4907563025210084,0.9590185544164787
152.0,152.0,73,133.0,133.0,133.0,196.0,0.4907563025210084,0.9590185544164787
152.0,152.0,73,133.0,133.0,133.0,196.0,0.4907563025210084,0.9590185544164787
152.0,152.0,73,133.0,133.0,133.0,196.0,0.4907563025210084,0.9590185544164787
152.0,152.0,73,133.0,133.0,133.0,196.0,0.4907563025210084,0.9590185544164787
152.0,152.0,73,133.0,133.0,133.0,196.0,0.4907563025210084,0.9590185544164787
152.0,152.0,73,133.0,133.0,133.0,196.0,0.4907563025210084,0.9590185544164787
152.0,152.0,73,133.0,133.0,133.0,196.0,0.4907563025210084,0.9590185544164787
138.0,138.0,112,196.0,196.0,220.00000000000003,181.0,0.5649432534678437,0.766364722559151
138.0,138.0,112,196.0,196.0,220.00000000000003,181.0,0.5649432534678437,0.766364722559151
138.0,138.0,112,196.0,196.0,220.00000000000003,181.0,0.5649432534678437,0.766364722559151
138.0,138.0,112,196.0,196.0,220.00000000000003,181.0,0.5649432534678437,0.766364722559151
138.0,138.0,112,196.0,196.0,220.00000000000003,181.0,0.5649432534678437,0.766364722559151
138.0,138.0,112,196.0,196.0,220.00000000000003,181.0,0.5649432534678437,0.766364722559151
138.0,138.0,112,196.0,196.0,220.00000000000003,181.0,0.5649432534678437,0.766364722559151
138.0,138.0,112,196.0,196.0,220.00000000000003,181.0,0.5649432534678437,0.766364722559151
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,181.0,0.5659928656361474,0.8101929634096433
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,181.0,0.5659928656361474,0.8101929634096433
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,181.0,0.5659928656361474,0.8101929634096433
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,181.0,0.5659928656361474,0.8101929634096433
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,181.0,0.5659928656361474,0.8101929634096433
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,181.0,0.5659928656361474,0.8101929634096433
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,181.0,0.5659928656361474,0.8101929634096433
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,181.0,0.5659928656361474,0.8101929634096433
138.0,138.0,119,133.0,181.0,196.0,220.00000000000003,0.6520547945205479,0.7516674075299783
138.0,138.0,119,133.0,181.0,196.0,220.00000000000003,0.6520547945205479,0.7516674075299783
138.0,138.0,119,133.0,181.0,196.0,220.00000000000003,0.6520547945205479,0.7516674075299783
138.0,138.0,119,133.0,181.0,196.0,220.00000000000003,0.6520547945205479,0.7516674075299783
138.0,138.0,119,133.0,181.0,196.0,220.00000000000003,0.6520547945205479,0.7516674075299783
138.0,138.0,119,133.0,181.0,196.0,220.00000000000003,0.6520547945205479,0.7516674075299783
138.0,138.0,119,133.0,181.0,196.0,220.00000000000003,0.6520547945205479,0.7516674075299783
138.0,138.0,119,133.0,181.0,196.0,220.00000000000003,0.6520547945205479,0.7516674075299783
167.0,167.0,112,196.0,196.0,220.00000000000003,220.00000000000003,0.5384615384615384,0.8286407592029853
167.0,167.0,112,196.0,196.0,220.00000000000003,220.00000000000003,0.5384615384615384,0.8286407592029853
167.0,167.0,112,196.0,196.0,220.00000000000003,220.00000000000003,0.5384615384615384,0.8286407592029853
167.0,167.0,112,196.0,196.0,220.00000000000003,220.00000000000003,0.5384615384615384,0.8286407592029853
167.0,167.0,112,196.0,196.0,220.00000000000003,220.00000000000003,0.5384615384615384,0.8286407592029853
167.0,167.0,112,196.0,196.0,220.00000000000003,220.00000000000003,0.5384615384615384,0.8286407592029853
167.0,167.0,112,196.0,196.0,220.00000000000003,220.00000000000003,0.5384615384615384,0.8286407592029853
167.0,167.0,112,196.0,196.0,220.00000000000003,220.00000000000003,0.5384615384615384,0.8286407592029853
152.0,152.0,119,133.0,133.0,133.0,220.00000000000003,0.7689822294022617,0.7923470506994464
152.0,152.0,119,133.0,133.0,133.0,220.00000000000003,0.7689822294022617,0.7923470506994464
152.0,152.0,119,133.0,133.0,133.0,220.00000000000003,0.7689822294022617,0.7923470506994464
152.0,152.0,119,133.0,133.0,133.0,220.00000000000003,0.7689822294022617,0.7923470506994464
152.0,152.0,119,133.0,133.0,133.0,220.00000000000003,0.7689822294022617,0.7923470506994464
152.0,152.0,119,133.0,133.0,133.0,220.00000000000003,0.7689822294022617,0.7923470506994464
152.0,152.0,119,133.0,133.0,133.0,220.00000000000003,0.7689822294022617,0.7923470506994464
152.0,152.0,119,133.0,133.0,133.0,220.00000000000003,0.7689822294022617,0.7923470506994464
152.0,152.0,112,181.0,181.0,220.00000000000003,220.00000000000003,0.5586034912718204,0.7976164491784256
152.0,152.0,112,181.0,181.0,220.00000000000003,220.00000000000003,0.5586034912718204,0.7976164491784256
152.0,152.0,112,181.0,181.0,220.00000000000003,220.00000000000003,0.5586034912718204,0.7976164491784256
152.0,152.0,112,181.0,181.0,220.00000000000003,220.00000000000003,0.5586034912718204,0.7976164491784256
152.0,152.0,112,181.0,181.0,220.00000000000003,220.00000000000003,0.5586034912718204,0.7976164491784256
152.0,152.0,112,181.0,181.0,220.00000000000003,220.00000000000003,0.5586034912718204,0.7976164491784256
152.0,152.0,112,181.0,181.0,220.00000000000003,220.00000000000003,0.5586034912718204,0.7976164491784256
152.0,152.0,112,181.0,181.0,220.00000000000003,220.00000000000003,0.5586034912718204,0.7976164491784256
