,solar_Element_1,solar_Element_2,solar_Element_3,solar_Element_4,solar_Element_5,solar_Element_6,solar_Element_7,solar_ion
554,0.26328102,0.26328102,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.2121902
555,0.26328102,0.26328102,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.26328102
556,0.26328102,0.26328102,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.2466504
557,0.26328102,0.26328102,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.17888987
558,0.26328102,0.26328102,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.09761983
559,0.26328102,0.26328102,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.14519602
560,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.24562924
561,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.21135272
562,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.2121902
563,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.26328102
564,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.2466504
565,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.17888987
566,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.09761983
567,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.14519602
568,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.24562924
569,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.21135272
570,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.2121902
571,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.26328102
572,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.2466504
573,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.17888987
574,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.09761983
575,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.23280038,0.14519602
576,0.2121902,0.2121902,0.34884757,0.14519602,0.14519602,0.13827051,0.13827051,0.24562924
577,0.2121902,0.2121902,0.34884757,0.14519602,0.14519602,0.13827051,0.13827051,0.21135272
578,0.2121902,0.2121902,0.34884757,0.14519602,0.14519602,0.13827051,0.13827051,0.2121902
579,0.2121902,0.2121902,0.34884757,0.14519602,0.14519602,0.13827051,0.13827051,0.26328102
580,0.2121902,0.2121902,0.34884757,0.14519602,0.14519602,0.13827051,0.13827051,0.2466504
581,0.2121902,0.2121902,0.34884757,0.14519602,0.14519602,0.13827051,0.13827051,0.17888987
582,0.2121902,0.2121902,0.34884757,0.14519602,0.14519602,0.13827051,0.13827051,0.09761983
583,0.2121902,0.2121902,0.34884757,0.14519602,0.14519602,0.13827051,0.13827051,0.14519602
584,0.13468511,0.13468511,0.34884757,0.14519602,0.14519602,0.14519602,0.1442311,0.24562924
585,0.13468511,0.13468511,0.34884757,0.14519602,0.14519602,0.14519602,0.1442311,0.21135272
586,0.13468511,0.13468511,0.34884757,0.14519602,0.14519602,0.14519602,0.1442311,0.2121902
587,0.13468511,0.13468511,0.34884757,0.14519602,0.14519602,0.14519602,0.1442311,0.26328102
588,0.13468511,0.13468511,0.34884757,0.14519602,0.14519602,0.14519602,0.1442311,0.2466504
589,0.13468511,0.13468511,0.34884757,0.14519602,0.14519602,0.14519602,0.1442311,0.17888987
590,0.13468511,0.13468511,0.34884757,0.14519602,0.14519602,0.14519602,0.1442311,0.09761983
591,0.13468511,0.13468511,0.34884757,0.14519602,0.14519602,0.14519602,0.1442311,0.14519602
592,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.23280038,0.13827051,0.24562924
593,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.23280038,0.13827051,0.21135272
594,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.23280038,0.13827051,0.2121902
595,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.23280038,0.13827051,0.26328102
596,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.23280038,0.13827051,0.2466504
597,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.23280038,0.13827051,0.17888987
598,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.23280038,0.13827051,0.09761983
599,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.23280038,0.13827051,0.14519602
600,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.13827051,0.24562924
601,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.13827051,0.21135272
602,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.13827051,0.2121902
603,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.13827051,0.26328102
604,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.13827051,0.2466504
605,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.13827051,0.17888987
606,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.13827051,0.09761983
607,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.13827051,0.14519602
608,0.2121902,0.2121902,0.12345503,0.14519602,0.13827051,0.1442311,0.23280038,0.24562924
609,0.2121902,0.2121902,0.12345503,0.14519602,0.13827051,0.1442311,0.23280038,0.21135272
610,0.2121902,0.2121902,0.12345503,0.14519602,0.13827051,0.1442311,0.23280038,0.2121902
611,0.2121902,0.2121902,0.12345503,0.14519602,0.13827051,0.1442311,0.23280038,0.26328102
612,0.2121902,0.2121902,0.12345503,0.14519602,0.13827051,0.1442311,0.23280038,0.2466504
613,0.2121902,0.2121902,0.12345503,0.14519602,0.13827051,0.1442311,0.23280038,0.17888987
614,0.2121902,0.2121902,0.12345503,0.14519602,0.13827051,0.1442311,0.23280038,0.09761983
615,0.2121902,0.2121902,0.12345503,0.14519602,0.13827051,0.1442311,0.23280038,0.14519602
616,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.23280038,0.23280038,0.24562924
617,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.23280038,0.23280038,0.21135272
618,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.23280038,0.23280038,0.2121902
619,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.23280038,0.23280038,0.26328102
620,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.23280038,0.23280038,0.2466504
621,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.23280038,0.23280038,0.17888987
622,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.23280038,0.23280038,0.09761983
623,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.23280038,0.23280038,0.14519602
624,0.13468511,0.13468511,0.12345503,0.14519602,0.14519602,0.14519602,0.23280038,0.24562924
625,0.13468511,0.13468511,0.12345503,0.14519602,0.14519602,0.14519602,0.23280038,0.21135272
626,0.13468511,0.13468511,0.12345503,0.14519602,0.14519602,0.14519602,0.23280038,0.2121902
627,0.13468511,0.13468511,0.12345503,0.14519602,0.14519602,0.14519602,0.23280038,0.26328102
628,0.13468511,0.13468511,0.12345503,0.14519602,0.14519602,0.14519602,0.23280038,0.2466504
629,0.13468511,0.13468511,0.12345503,0.14519602,0.14519602,0.14519602,0.23280038,0.17888987
630,0.13468511,0.13468511,0.12345503,0.14519602,0.14519602,0.14519602,0.23280038,0.09761983
631,0.13468511,0.13468511,0.12345503,0.14519602,0.14519602,0.14519602,0.23280038,0.14519602
632,0.13468511,0.13468511,0.20178853,0.13827051,0.13827051,0.23280038,0.23280038,0.24562924
633,0.13468511,0.13468511,0.20178853,0.13827051,0.13827051,0.23280038,0.23280038,0.21135272
634,0.13468511,0.13468511,0.20178853,0.13827051,0.13827051,0.23280038,0.23280038,0.2121902
635,0.13468511,0.13468511,0.20178853,0.13827051,0.13827051,0.23280038,0.23280038,0.26328102
636,0.13468511,0.13468511,0.20178853,0.13827051,0.13827051,0.23280038,0.23280038,0.2466504
637,0.13468511,0.13468511,0.20178853,0.13827051,0.13827051,0.23280038,0.23280038,0.17888987
638,0.13468511,0.13468511,0.20178853,0.13827051,0.13827051,0.23280038,0.23280038,0.09761983
639,0.13468511,0.13468511,0.20178853,0.13827051,0.13827051,0.23280038,0.23280038,0.14519602
