,photo_Element_1,photo_Element_2,photo_Element_3,photo_Element_4,photo_Element_5,photo_Element_6,photo_Element_7,photo_ion
555,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.24808288
556,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.3135546
557,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.17932105
558,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.16434124
559,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.2255989
560,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.21369803
561,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.285988
562,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.24078286
563,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.24808288
564,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.3135546
565,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.17932105
566,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.16434124
567,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.2255989
568,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.21369803
569,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.285988
570,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.24078286
571,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.24808288
572,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.3135546
573,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.17932105
574,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.16434124
575,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751,0.2255989
576,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703,0.21369803
577,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703,0.285988
578,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703,0.24078286
579,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703,0.24808288
580,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703,0.3135546
581,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703,0.17932105
582,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703,0.16434124
583,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703,0.2255989
584,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114,0.21369803
585,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114,0.285988
586,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114,0.24078286
587,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114,0.24808288
588,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114,0.3135546
589,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114,0.17932105
590,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114,0.16434124
591,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114,0.2255989
592,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703,0.21369803
593,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703,0.285988
594,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703,0.24078286
595,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703,0.24808288
596,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703,0.3135546
597,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703,0.17932105
598,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703,0.16434124
599,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703,0.2255989
600,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703,0.21369803
601,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703,0.285988
602,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703,0.24078286
603,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703,0.24808288
604,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703,0.3135546
605,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703,0.17932105
606,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703,0.16434124
607,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703,0.2255989
608,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751,0.21369803
609,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751,0.285988
610,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751,0.24078286
611,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751,0.24808288
612,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751,0.3135546
613,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751,0.17932105
614,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751,0.16434124
615,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751,0.2255989
616,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751,0.21369803
617,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751,0.285988
618,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751,0.24078286
619,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751,0.24808288
620,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751,0.3135546
621,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751,0.17932105
622,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751,0.16434124
623,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751,0.2255989
624,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751,0.21369803
625,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751,0.285988
626,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751,0.24078286
627,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751,0.24808288
628,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751,0.3135546
629,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751,0.17932105
630,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751,0.16434124
631,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751,0.2255989
632,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751,0.21369803
633,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751,0.285988
634,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751,0.24078286
635,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751,0.24808288
636,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751,0.3135546
637,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751,0.17932105
638,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751,0.16434124
639,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751,0.2255989
