,stable_Element_1,stable_Element_2,stable_Element_3,stable_Element_4,stable_Element_5,stable_Element_6,stable_Element_7,stable_ion
560,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.3668327
561,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.31597647
562,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.287042
563,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.38132802
564,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.2410393
565,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.33606577
566,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.41539073
567,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.2955075
568,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.3668327
569,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.31597647
570,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.287042
571,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.38132802
572,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.2410393
573,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.33606577
574,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.41539073
575,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.24128446,0.2955075
576,0.287042,0.287042,0.24944292,0.2955075,0.2955075,0.35160717,0.35160717,0.3668327
577,0.287042,0.287042,0.24944292,0.2955075,0.2955075,0.35160717,0.35160717,0.31597647
578,0.287042,0.287042,0.24944292,0.2955075,0.2955075,0.35160717,0.35160717,0.287042
579,0.287042,0.287042,0.24944292,0.2955075,0.2955075,0.35160717,0.35160717,0.38132802
580,0.287042,0.287042,0.24944292,0.2955075,0.2955075,0.35160717,0.35160717,0.2410393
581,0.287042,0.287042,0.24944292,0.2955075,0.2955075,0.35160717,0.35160717,0.33606577
582,0.287042,0.287042,0.24944292,0.2955075,0.2955075,0.35160717,0.35160717,0.41539073
583,0.287042,0.287042,0.24944292,0.2955075,0.2955075,0.35160717,0.35160717,0.2955075
584,0.38388637,0.38388637,0.24944292,0.2955075,0.2955075,0.2955075,0.42254752,0.3668327
585,0.38388637,0.38388637,0.24944292,0.2955075,0.2955075,0.2955075,0.42254752,0.31597647
586,0.38388637,0.38388637,0.24944292,0.2955075,0.2955075,0.2955075,0.42254752,0.287042
587,0.38388637,0.38388637,0.24944292,0.2955075,0.2955075,0.2955075,0.42254752,0.38132802
588,0.38388637,0.38388637,0.24944292,0.2955075,0.2955075,0.2955075,0.42254752,0.2410393
589,0.38388637,0.38388637,0.24944292,0.2955075,0.2955075,0.2955075,0.42254752,0.33606577
590,0.38388637,0.38388637,0.24944292,0.2955075,0.2955075,0.2955075,0.42254752,0.41539073
591,0.38388637,0.38388637,0.24944292,0.2955075,0.2955075,0.2955075,0.42254752,0.2955075
592,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.24128446,0.35160717,0.3668327
593,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.24128446,0.35160717,0.31597647
594,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.24128446,0.35160717,0.287042
595,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.24128446,0.35160717,0.38132802
596,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.24128446,0.35160717,0.2410393
597,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.24128446,0.35160717,0.33606577
598,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.24128446,0.35160717,0.41539073
599,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.24128446,0.35160717,0.2955075
600,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.35160717,0.3668327
601,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.35160717,0.31597647
602,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.35160717,0.287042
603,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.35160717,0.38132802
604,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.35160717,0.2410393
605,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.35160717,0.33606577
606,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.35160717,0.41539073
607,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.35160717,0.2955075
608,0.287042,0.287042,0.23683436,0.2955075,0.35160717,0.42254752,0.24128446,0.3668327
609,0.287042,0.287042,0.23683436,0.2955075,0.35160717,0.42254752,0.24128446,0.31597647
610,0.287042,0.287042,0.23683436,0.2955075,0.35160717,0.42254752,0.24128446,0.287042
611,0.287042,0.287042,0.23683436,0.2955075,0.35160717,0.42254752,0.24128446,0.38132802
612,0.287042,0.287042,0.23683436,0.2955075,0.35160717,0.42254752,0.24128446,0.2410393
613,0.287042,0.287042,0.23683436,0.2955075,0.35160717,0.42254752,0.24128446,0.33606577
614,0.287042,0.287042,0.23683436,0.2955075,0.35160717,0.42254752,0.24128446,0.41539073
615,0.287042,0.287042,0.23683436,0.2955075,0.35160717,0.42254752,0.24128446,0.2955075
616,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.24128446,0.24128446,0.3668327
617,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.24128446,0.24128446,0.31597647
618,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.24128446,0.24128446,0.287042
619,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.24128446,0.24128446,0.38132802
620,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.24128446,0.24128446,0.2410393
621,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.24128446,0.24128446,0.33606577
622,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.24128446,0.24128446,0.41539073
623,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.24128446,0.24128446,0.2955075
624,0.38388637,0.38388637,0.23683436,0.2955075,0.2955075,0.2955075,0.24128446,0.3668327
625,0.38388637,0.38388637,0.23683436,0.2955075,0.2955075,0.2955075,0.24128446,0.31597647
626,0.38388637,0.38388637,0.23683436,0.2955075,0.2955075,0.2955075,0.24128446,0.287042
627,0.38388637,0.38388637,0.23683436,0.2955075,0.2955075,0.2955075,0.24128446,0.38132802
628,0.38388637,0.38388637,0.23683436,0.2955075,0.2955075,0.2955075,0.24128446,0.2410393
629,0.38388637,0.38388637,0.23683436,0.2955075,0.2955075,0.2955075,0.24128446,0.33606577
630,0.38388637,0.38388637,0.23683436,0.2955075,0.2955075,0.2955075,0.24128446,0.41539073
631,0.38388637,0.38388637,0.23683436,0.2955075,0.2955075,0.2955075,0.24128446,0.2955075
632,0.38388637,0.38388637,0.33698854,0.35160717,0.35160717,0.24128446,0.24128446,0.3668327
633,0.38388637,0.38388637,0.33698854,0.35160717,0.35160717,0.24128446,0.24128446,0.31597647
634,0.38388637,0.38388637,0.33698854,0.35160717,0.35160717,0.24128446,0.24128446,0.287042
635,0.38388637,0.38388637,0.33698854,0.35160717,0.35160717,0.24128446,0.24128446,0.38132802
636,0.38388637,0.38388637,0.33698854,0.35160717,0.35160717,0.24128446,0.24128446,0.2410393
637,0.38388637,0.38388637,0.33698854,0.35160717,0.35160717,0.24128446,0.24128446,0.33606577
638,0.38388637,0.38388637,0.33698854,0.35160717,0.35160717,0.24128446,0.24128446,0.41539073
639,0.38388637,0.38388637,0.33698854,0.35160717,0.35160717,0.24128446,0.24128446,0.2955075
