,A1 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,X3 Number of Shells,A1 Specific Heat,A2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A2 Density,X2 Density,Ion Density,A1 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A2  AtomicMass,B  AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,X1 Melting Point,X3 Melting Point,Ion Melting Point,Without ion Final Energy(ev),With ion Final Energy(ev),Ion Energy(ev),8,16,52,Adsorption energy(ev)
235,55,18,18,11,78,18,12,6,3,0.242,0.242,0.479,0.479,1.228,1.87,0.00321,0.971,3.3,0.97,2.2,3.8939,3.8939,12.9676,12.9676,5.1391,132.905,207.2,35.453,22.99,301.7,301.7,172.31,172.31,371.15,-8679.194419,-9985.069308,-1304.181,0.0,0.571428571,0.0,-1.69388896
236,55,18,18,13,78,18,14,6,3,0.242,0.242,0.479,0.479,0.897,1.87,0.00321,2.7,3.3,0.97,1.8,3.8939,3.8939,12.9676,12.9676,5.9858,132.905,207.2,35.453,26.982,301.7,301.7,172.31,172.31,933.4,-8679.194419,-8784.09031,-107.1302,0.0,0.571428571,0.0,2.234309434
237,55,18,18,20,78,18,20,6,3,0.242,0.242,0.479,0.479,0.647,1.87,0.00321,1.54,3.3,0.97,2.2,3.8939,3.8939,12.9676,12.9676,6.1132,132.905,207.2,35.453,40.078,301.7,301.7,172.31,172.31,1112.15,-8679.194419,-9686.17962,-1002.3398,0.0,0.571428571,0.0,-4.645400221
238,55,18,18,12,78,18,12,6,3,0.242,0.242,0.479,0.479,1.023,1.87,0.00321,1.74,3.3,0.97,1.7,3.8939,3.8939,12.9676,12.9676,7.6462,132.905,207.2,35.453,24.305,301.7,301.7,172.31,172.31,923.15,-8679.194419,-10367.88979,-1688.2915,0.0,0.571428571,0.0,-0.40386581
239,55,18,18,9,78,18,10,6,3,0.242,0.242,0.479,0.479,0.824,1.87,0.00321,0.0017,3.3,0.97,0.57,3.8939,3.8939,12.9676,12.9676,17.4228,132.905,207.2,35.453,18.998,301.7,301.7,172.31,172.31,53.63,-8679.194419,-9339.75566,-656.7593,0.0,0.571428571,0.0,-3.801940759
240,3,35,35,3,4,45,4,2,4,3.582,3.582,0.474,0.474,3.582,0.534,3.12,0.534,2.1,1.1,2.1,5.3917,5.3917,11.8138,11.8138,5.3917,6.941,72.64,79.904,6.941,453.85,453.85,266.05,266.05,453.85,-4802.114496,-5004.575691,-200.0479,0.0,0.0,0.0,-2.413294925
241,3,35,35,30,4,45,35,2,4,3.582,3.582,0.474,0.474,0.388,0.534,3.12,7.13,2.1,1.1,1.5,5.3917,5.3917,11.8138,11.8138,9.3942,6.941,72.64,79.904,65.38,453.85,453.85,266.05,266.05,692.88,-4802.114496,-6833.828832,-2035.5843,0.0,0.0,0.0,3.869963956
242,3,35,35,19,4,45,20,2,4,3.582,3.582,0.474,0.474,0.757,0.534,3.12,0.862,2.1,1.1,2.8,5.3917,5.3917,11.8138,11.8138,4.3407,6.941,72.64,79.904,39.098,453.85,453.85,266.05,266.05,336.5,-4802.114496,-5596.057878,-790.3531,0.0,0.0,0.0,-3.590281653
243,3,35,35,11,4,45,12,2,4,3.582,3.582,0.474,0.474,1.228,0.534,3.12,0.971,2.1,1.1,2.2,5.3917,5.3917,11.8138,11.8138,5.1391,6.941,72.64,79.904,22.99,453.85,453.85,266.05,266.05,371.15,-4802.114496,-6108.444117,-1304.181,0.0,0.0,0.0,-2.148620555
244,3,35,35,13,4,45,14,2,4,3.582,3.582,0.474,0.474,0.897,0.534,3.12,2.7,2.1,1.1,1.8,5.3917,5.3917,11.8138,11.8138,5.9858,6.941,72.64,79.904,26.982,453.85,453.85,266.05,266.05,933.4,-4802.114496,-4906.250661,-107.1302,0.0,0.0,0.0,2.994034966
245,3,35,35,20,4,45,20,2,4,3.582,3.582,0.474,0.474,0.647,0.534,3.12,1.54,2.1,1.1,2.2,5.3917,5.3917,11.8138,11.8138,6.1132,6.941,72.64,79.904,40.078,453.85,453.85,266.05,266.05,1112.15,-4802.114496,-5806.737848,-1002.3398,0.0,0.0,0.0,-2.28355137
246,3,35,35,12,4,45,12,2,4,3.582,3.582,0.474,0.474,1.023,0.534,3.12,1.74,2.1,1.1,1.7,5.3917,5.3917,11.8138,11.8138,7.6462,6.941,72.64,79.904,24.305,453.85,453.85,266.05,266.05,923.15,-4802.114496,-6489.560671,-1688.2915,0.0,0.0,0.0,0.845324813
247,3,35,35,9,4,45,10,2,4,3.582,3.582,0.474,0.474,0.824,0.534,3.12,0.0017,2.1,1.1,0.57,5.3917,5.3917,11.8138,11.8138,17.4228,6.941,72.64,79.904,18.998,453.85,453.85,266.05,266.05,53.63,-4802.114496,-5466.957981,-656.7593,0.0,0.0,0.0,-8.084184434
248,11,35,35,3,12,45,4,3,4,1.228,1.228,0.474,0.474,3.582,0.971,3.12,0.534,2.2,1.1,2.1,5.1391,5.1391,11.8138,11.8138,5.3917,22.99,72.64,79.904,6.941,371.15,371.15,266.05,266.05,453.85,-7007.75117,-7210.490046,-200.0479,0.0,0.0,0.0,-2.69097583
249,11,35,35,30,12,45,35,3,4,1.228,1.228,0.474,0.474,0.388,0.971,3.12,7.13,2.2,1.1,1.5,5.1391,5.1391,11.8138,11.8138,9.3942,22.99,72.64,79.904,65.38,371.15,371.15,266.05,266.05,692.88,-7007.75117,-9040.290319,-2035.5843,0.0,0.0,0.0,3.04515175
250,11,35,35,19,12,45,20,3,4,1.228,1.228,0.474,0.474,0.757,0.971,3.12,0.862,2.2,1.1,2.8,5.1391,5.1391,11.8138,11.8138,4.3407,22.99,72.64,79.904,39.098,371.15,371.15,266.05,266.05,336.5,-7007.75117,-7800.548916,-790.3531,0.0,0.0,0.0,-2.444645671
251,11,35,35,11,12,45,12,3,4,1.228,1.228,0.474,0.474,1.228,0.971,3.12,0.971,2.2,1.1,2.2,5.1391,5.1391,11.8138,11.8138,5.1391,22.99,72.64,79.904,22.99,371.15,371.15,266.05,266.05,371.15,-7007.75117,-8313.067555,-1304.181,0.0,0.0,0.0,-1.13538474
252,11,35,35,13,12,45,14,3,4,1.228,1.228,0.474,0.474,0.897,0.971,3.12,2.7,2.2,1.1,1.8,5.1391,5.1391,11.8138,11.8138,5.9858,22.99,72.64,79.904,26.982,371.15,371.15,266.05,266.05,933.4,-7007.75117,-7112.502255,-107.1302,0.0,0.0,0.0,2.379115725
253,11,35,35,20,12,45,20,3,4,1.228,1.228,0.474,0.474,0.647,0.971,3.12,1.54,2.2,1.1,2.2,5.1391,5.1391,11.8138,11.8138,6.1132,22.99,72.64,79.904,40.078,371.15,371.15,266.05,266.05,1112.15,-7007.75117,-8012.895807,-1002.3398,0.0,0.0,0.0,-2.804836729
254,11,35,35,12,12,45,12,3,4,1.228,1.228,0.474,0.474,1.023,0.971,3.12,1.74,2.2,1.1,1.7,5.1391,5.1391,11.8138,11.8138,7.6462,22.99,72.64,79.904,24.305,371.15,371.15,266.05,266.05,923.15,-7007.75117,-8694.836411,-1688.2915,0.0,0.0,0.0,1.206259149
255,11,35,35,9,12,45,10,3,4,1.228,1.228,0.474,0.474,0.824,0.971,3.12,0.0017,2.2,1.1,0.57,5.1391,5.1391,11.8138,11.8138,17.4228,22.99,72.64,79.904,18.998,371.15,371.15,266.05,266.05,53.63,-7007.75117,-7670.537863,-656.7593,0.0,0.0,0.0,-6.027392996
256,19,35,35,3,20,45,4,4,4,0.757,0.757,0.474,0.474,3.582,0.862,3.12,0.534,2.8,1.1,2.1,4.3407,4.3407,11.8138,11.8138,5.3917,39.098,72.64,79.904,6.941,336.5,336.5,266.05,266.05,453.85,-5982.225723,-6185.157142,-200.0479,0.0,0.0,0.0,-2.883519491
257,19,35,35,30,20,45,35,4,4,0.757,0.757,0.474,0.474,0.388,0.862,3.12,7.13,2.8,1.1,1.5,4.3407,4.3407,11.8138,11.8138,9.3942,39.098,72.64,79.904,65.38,336.5,336.5,266.05,266.05,692.88,-5982.225723,-8015.384487,-2035.5843,0.0,0.0,0.0,2.42553591
258,19,35,35,19,20,45,20,4,4,0.757,0.757,0.474,0.474,0.757,0.862,3.12,0.862,2.8,1.1,2.8,4.3407,4.3407,11.8138,11.8138,4.3407,39.098,72.64,79.904,39.098,336.5,336.5,266.05,266.05,336.5,-5982.225723,-6775.090466,-790.3531,0.0,0.0,0.0,-2.511643159
259,19,35,35,11,20,45,12,4,4,0.757,0.757,0.474,0.474,1.228,0.862,3.12,0.971,2.8,1.1,2.2,4.3407,4.3407,11.8138,11.8138,5.1391,39.098,72.64,79.904,22.99,336.5,336.5,266.05,266.05,371.15,-5982.225723,-7287.604085,-1304.181,0.0,0.0,0.0,-1.197362063
260,19,35,35,13,20,45,14,4,4,0.757,0.757,0.474,0.474,0.897,0.862,3.12,2.7,2.8,1.1,1.8,4.3407,4.3407,11.8138,11.8138,5.9858,39.098,72.64,79.904,26.982,336.5,336.5,266.05,266.05,933.4,-5982.225723,-6088.150781,-107.1302,0.0,0.0,0.0,1.205142169
261,19,35,35,20,20,45,20,4,4,0.757,0.757,0.474,0.474,0.647,0.862,3.12,1.54,2.8,1.1,2.2,4.3407,4.3407,11.8138,11.8138,6.1132,39.098,72.64,79.904,40.078,336.5,336.5,266.05,266.05,1112.15,-5982.225723,-6987.889319,-1002.3398,0.0,0.0,0.0,-3.323796391
262,19,35,35,12,20,45,12,4,4,0.757,0.757,0.474,0.474,1.023,0.862,3.12,1.74,2.8,1.1,1.7,4.3407,4.3407,11.8138,11.8138,7.6462,39.098,72.64,79.904,24.305,336.5,336.5,266.05,266.05,923.15,-5982.225723,-7669.890855,-1688.2915,0.0,0.0,0.0,0.626367868
263,19,35,35,9,20,45,10,4,4,0.757,0.757,0.474,0.474,0.824,0.862,3.12,0.0017,2.8,1.1,0.57,4.3407,4.3407,11.8138,11.8138,17.4228,39.098,72.64,79.904,18.998,336.5,336.5,266.05,266.05,53.63,-5982.225723,-6643.591501,-656.7593,0.0,0.0,0.0,-4.606477943
264,37,35,35,3,48,45,4,5,4,0.363,0.363,0.474,0.474,3.582,1.53,3.12,0.534,3.0,1.1,2.1,4.1771,4.1771,11.8138,11.8138,5.3917,85.468,72.64,79.904,6.941,312.79,312.79,266.05,266.05,453.85,-5780.669715,-5983.994119,-200.0479,0.0,0.0,0.0,-3.276503915
265,37,35,35,30,48,45,35,5,4,0.363,0.363,0.474,0.474,0.388,1.53,3.12,7.13,3.0,1.1,1.5,4.1771,4.1771,11.8138,11.8138,9.3942,85.468,72.64,79.904,65.38,312.79,312.79,266.05,266.05,692.88,-5780.669715,-7814.35159,-2035.5843,0.0,0.0,0.0,1.902425152
266,37,35,35,19,48,45,20,5,4,0.363,0.363,0.474,0.474,0.757,1.53,3.12,0.862,3.0,1.1,2.8,4.1771,4.1771,11.8138,11.8138,4.3407,85.468,72.64,79.904,39.098,312.79,312.79,266.05,266.05,336.5,-5780.669715,-6573.421878,-790.3531,0.0,0.0,0.0,-2.399062965
267,37,35,35,11,48,45,12,5,4,0.363,0.363,0.474,0.474,1.228,1.53,3.12,0.971,3.0,1.1,2.2,4.1771,4.1771,11.8138,11.8138,5.1391,85.468,72.64,79.904,22.99,312.79,312.79,266.05,266.05,371.15,-5780.669715,-7086.59024,-1304.181,0.0,0.0,0.0,-1.739525095
268,37,35,35,13,48,45,14,5,4,0.363,0.363,0.474,0.474,0.897,1.53,3.12,2.7,3.0,1.1,1.8,4.1771,4.1771,11.8138,11.8138,5.9858,85.468,72.64,79.904,26.982,312.79,312.79,266.05,266.05,933.4,-5780.669715,-5887.372709,-107.1302,0.0,0.0,0.0,0.427206009
269,37,35,35,20,48,45,20,5,4,0.363,0.363,0.474,0.474,0.647,1.53,3.12,1.54,3.0,1.1,2.2,4.1771,4.1771,11.8138,11.8138,6.1132,85.468,72.64,79.904,40.078,312.79,312.79,266.05,266.05,1112.15,-5780.669715,-6787.051943,-1002.3398,0.0,0.0,0.0,-4.042427897
270,37,35,35,12,48,45,12,5,4,0.363,0.363,0.474,0.474,1.023,1.53,3.12,1.74,3.0,1.1,1.7,4.1771,4.1771,11.8138,11.8138,7.6462,85.468,72.64,79.904,24.305,312.79,312.79,266.05,266.05,923.15,-5780.669715,-7468.782979,-1688.2915,0.0,0.0,0.0,0.178235606
271,37,35,35,9,48,45,10,5,4,0.363,0.363,0.474,0.474,0.824,1.53,3.12,0.0017,3.0,1.1,0.57,4.1771,4.1771,11.8138,11.8138,17.4228,85.468,72.64,79.904,18.998,312.79,312.79,266.05,266.05,53.63,-5780.669715,-6441.680488,-656.7593,0.0,0.0,0.0,-4.251472895
272,55,35,35,3,78,45,4,6,4,0.242,0.242,0.474,0.474,3.582,1.87,3.12,0.534,3.3,1.1,2.1,3.8939,3.8939,11.8138,11.8138,5.3917,132.905,72.64,79.904,6.941,301.7,301.7,266.05,266.05,453.85,-5949.968748,-6153.508036,-200.0479,0.0,0.0,0.0,-3.491388277
273,55,35,35,30,78,45,35,6,4,0.242,0.242,0.474,0.474,0.388,1.87,3.12,7.13,3.3,1.1,1.5,3.8939,3.8939,11.8138,11.8138,9.3942,132.905,72.64,79.904,65.38,301.7,301.7,266.05,266.05,692.88,-5949.968748,-7984.599998,-2035.5843,0.0,0.0,0.0,0.953049684
274,55,35,35,19,78,45,20,6,4,0.242,0.242,0.474,0.474,0.757,1.87,3.12,0.862,3.3,1.1,2.8,3.8939,3.8939,11.8138,11.8138,4.3407,132.905,72.64,79.904,39.098,301.7,301.7,266.05,266.05,336.5,-5949.968748,-6743.212004,-790.3531,0.0,0.0,0.0,-2.890156005
275,55,35,35,11,78,45,12,6,4,0.242,0.242,0.474,0.474,1.228,1.87,3.12,0.971,3.3,1.1,2.2,3.8939,3.8939,11.8138,11.8138,5.1391,132.905,72.64,79.904,22.99,301.7,301.7,266.05,266.05,371.15,-5949.968748,-7256.03489,-1304.181,0.0,0.0,0.0,-1.885142082
276,55,35,35,13,78,45,14,6,4,0.242,0.242,0.474,0.474,0.897,1.87,3.12,2.7,3.3,1.1,1.8,3.8939,3.8939,11.8138,11.8138,5.9858,132.905,72.64,79.904,26.982,301.7,301.7,266.05,266.05,933.4,-5949.968748,-6057.815016,-107.1302,0.0,0.0,0.0,-0.716067942
277,55,35,35,20,78,45,20,6,4,0.242,0.242,0.474,0.474,0.647,1.87,3.12,1.54,3.3,1.1,2.2,3.8939,3.8939,11.8138,11.8138,6.1132,132.905,72.64,79.904,40.078,301.7,301.7,266.05,266.05,1112.15,-5949.968748,-6957.126694,-1002.3398,0.0,0.0,0.0,-4.818146053
278,55,35,35,12,78,45,12,6,4,0.242,0.242,0.474,0.474,1.023,1.87,3.12,1.74,3.3,1.1,1.7,3.8939,3.8939,11.8138,11.8138,7.6462,132.905,72.64,79.904,24.305,301.7,301.7,266.05,266.05,923.15,-5949.968748,-7638.748491,-1688.2915,0.0,0.0,0.0,-0.488243183
279,55,35,35,9,78,45,10,6,4,0.242,0.242,0.474,0.474,0.824,1.87,3.12,0.0017,3.3,1.1,0.57,3.8939,3.8939,11.8138,11.8138,17.4228,132.905,72.64,79.904,18.998,301.7,301.7,266.05,266.05,53.63,-5949.968748,-6610.606995,-656.7593,0.0,0.0,0.0,-3.878946863
280,3,35,35,3,4,45,4,2,4,3.582,3.582,0.474,0.474,3.582,0.534,3.12,0.534,2.1,1.1,2.1,5.3917,5.3917,11.8138,11.8138,5.3917,6.941,118.71,79.904,6.941,453.85,453.85,266.05,266.05,453.85,-4313.218895,-4516.59033,-200.0479,0.0,0.0,0.0,-3.323534529
281,3,35,35,30,4,45,35,2,4,3.582,3.582,0.474,0.474,0.388,0.534,3.12,7.13,2.1,1.1,1.5,5.3917,5.3917,11.8138,11.8138,9.3942,6.941,118.71,79.904,65.38,453.85,453.85,266.05,266.05,692.88,-4313.218895,-6345.721896,-2035.5843,0.0,0.0,0.0,3.081298746
282,3,35,35,19,4,45,20,2,4,3.582,3.582,0.474,0.474,0.757,0.534,3.12,0.862,2.1,1.1,2.8,5.3917,5.3917,11.8138,11.8138,4.3407,6.941,118.71,79.904,39.098,453.85,453.85,266.05,266.05,336.5,-4313.218895,-5107.181505,-790.3531,0.0,0.0,0.0,-3.609509759
283,3,35,35,11,4,45,12,2,4,3.582,3.582,0.474,0.474,1.228,0.534,3.12,0.971,2.1,1.1,2.2,5.3917,5.3917,11.8138,11.8138,5.1391,6.941,118.71,79.904,22.99,453.85,453.85,266.05,266.05,371.15,-4313.218895,-5618.992769,-1304.181,0.0,0.0,0.0,-1.592874363
284,3,35,35,13,4,45,14,2,4,3.582,3.582,0.474,0.474,0.897,0.534,3.12,2.7,2.1,1.1,1.8,5.3917,5.3917,11.8138,11.8138,5.9858,6.941,118.71,79.904,26.982,453.85,453.85,266.05,266.05,933.4,-4313.218895,-4417.307896,-107.1302,0.0,0.0,0.0,3.04119922
285,3,35,35,20,4,45,20,2,4,3.582,3.582,0.474,0.474,0.647,0.534,3.12,1.54,2.1,1.1,2.2,5.3917,5.3917,11.8138,11.8138,6.1132,6.941,118.71,79.904,40.078,453.85,453.85,266.05,266.05,1112.15,-4313.218895,-5318.234153,-1002.3398,0.0,0.0,0.0,-2.675458383
286,3,35,35,12,4,45,12,2,4,3.582,3.582,0.474,0.474,1.023,0.534,3.12,1.74,2.1,1.1,1.7,5.3917,5.3917,11.8138,11.8138,7.6462,6.941,118.71,79.904,24.305,453.85,453.85,266.05,266.05,923.15,-4313.218895,-6001.022829,-1688.2915,0.0,0.0,0.0,0.487566449
287,3,35,35,9,4,45,10,2,4,3.582,3.582,0.474,0.474,0.824,0.534,3.12,0.0017,2.1,1.1,0.57,5.3917,5.3917,11.8138,11.8138,17.4228,6.941,118.71,79.904,18.998,453.85,453.85,266.05,266.05,53.63,-4313.218895,-4977.929935,-656.7593,0.0,0.0,0.0,-7.95174036
288,11,35,35,3,12,45,4,3,4,1.228,1.228,0.474,0.474,3.582,0.971,3.12,0.534,2.2,1.1,2.1,5.1391,5.1391,11.8138,11.8138,5.3917,22.99,118.71,79.904,6.941,371.15,371.15,266.05,266.05,453.85,-6518.84666,-6721.73426,-200.0479,0.0,0.0,0.0,-2.839699997
289,11,35,35,30,12,45,35,3,4,1.228,1.228,0.474,0.474,0.388,0.971,3.12,7.13,2.2,1.1,1.5,5.1391,5.1391,11.8138,11.8138,9.3942,22.99,118.71,79.904,65.38,371.15,371.15,266.05,266.05,692.88,-6518.84666,-8551.872579,-2035.5843,0.0,0.0,0.0,2.558381046
290,11,35,35,19,12,45,20,3,4,1.228,1.228,0.474,0.474,0.757,0.971,3.12,0.862,2.2,1.1,2.8,5.1391,5.1391,11.8138,11.8138,4.3407,22.99,118.71,79.904,39.098,371.15,371.15,266.05,266.05,336.5,-6518.84666,-7311.898521,-790.3531,0.0,0.0,0.0,-2.698761058
291,11,35,35,11,12,45,12,3,4,1.228,1.228,0.474,0.474,1.228,0.971,3.12,0.971,2.2,1.1,2.2,5.1391,5.1391,11.8138,11.8138,5.1391,22.99,118.71,79.904,22.99,371.15,371.15,266.05,266.05,371.15,-6518.84666,-7824.260711,-1304.181,0.0,0.0,0.0,-1.233050877
292,11,35,35,13,12,45,14,3,4,1.228,1.228,0.474,0.474,0.897,0.971,3.12,2.7,2.2,1.1,1.8,5.1391,5.1391,11.8138,11.8138,5.9858,22.99,118.71,79.904,26.982,371.15,371.15,266.05,266.05,933.4,-6518.84666,-6623.667651,-107.1302,0.0,0.0,0.0,2.309209146
293,11,35,35,20,12,45,20,3,4,1.228,1.228,0.474,0.474,0.647,0.971,3.12,1.54,2.2,1.1,2.2,5.1391,5.1391,11.8138,11.8138,6.1132,22.99,118.71,79.904,40.078,371.15,371.15,266.05,266.05,1112.15,-6518.84666,-7524.456273,-1002.3398,0.0,0.0,0.0,-3.269812888
294,11,35,35,12,12,45,12,3,4,1.228,1.228,0.474,0.474,1.023,0.971,3.12,1.74,2.2,1.1,1.7,5.1391,5.1391,11.8138,11.8138,7.6462,22.99,118.71,79.904,24.305,371.15,371.15,266.05,266.05,923.15,-6518.84666,-8206.320214,-1688.2915,0.0,0.0,0.0,0.817946482
295,11,35,35,9,12,45,10,3,4,1.228,1.228,0.474,0.474,0.824,0.971,3.12,0.0017,2.2,1.1,0.57,5.1391,5.1391,11.8138,11.8138,17.4228,22.99,118.71,79.904,18.998,371.15,371.15,266.05,266.05,53.63,-6518.84666,-7181.067947,-656.7593,0.0,0.0,0.0,-5.461986229
296,19,35,35,3,20,45,4,4,4,0.757,0.757,0.474,0.474,3.582,0.862,3.12,0.534,2.8,1.1,2.1,4.3407,4.3407,11.8138,11.8138,5.3917,39.098,118.71,79.904,6.941,336.5,336.5,266.05,266.05,453.85,-5493.301198,-5696.422007,-200.0479,0.0,0.0,0.0,-3.072908978
297,19,35,35,30,20,45,35,4,4,0.757,0.757,0.474,0.474,0.388,0.862,3.12,7.13,2.8,1.1,1.5,4.3407,4.3407,11.8138,11.8138,9.3942,39.098,118.71,79.904,65.38,336.5,336.5,266.05,266.05,692.88,-5493.301198,-7526.838612,-2035.5843,0.0,0.0,0.0,2.046885603
298,19,35,35,19,20,45,20,4,4,0.757,0.757,0.474,0.474,0.757,0.862,3.12,0.862,2.8,1.1,2.8,4.3407,4.3407,11.8138,11.8138,4.3407,39.098,118.71,79.904,39.098,336.5,336.5,266.05,266.05,336.5,-5493.301198,-6286.217941,-790.3531,0.0,0.0,0.0,-2.563643288
299,19,35,35,11,20,45,12,4,4,0.757,0.757,0.474,0.474,1.228,0.862,3.12,0.971,2.8,1.1,2.2,4.3407,4.3407,11.8138,11.8138,5.1391,39.098,118.71,79.904,22.99,336.5,336.5,266.05,266.05,371.15,-5493.301198,-6799.164641,-1304.181,0.0,0.0,0.0,-1.682443258
300,19,35,35,13,20,45,14,4,4,0.757,0.757,0.474,0.474,0.897,0.862,3.12,2.7,2.8,1.1,1.8,4.3407,4.3407,11.8138,11.8138,5.9858,39.098,118.71,79.904,26.982,336.5,336.5,266.05,266.05,933.4,-5493.301198,-5599.289181,-107.1302,0.0,0.0,0.0,1.142216712
301,19,35,35,20,20,45,20,4,4,0.757,0.757,0.474,0.474,0.647,0.862,3.12,1.54,2.8,1.1,2.2,4.3407,4.3407,11.8138,11.8138,6.1132,39.098,118.71,79.904,40.078,336.5,336.5,266.05,266.05,1112.15,-5493.301198,-6499.565249,-1002.3398,0.0,0.0,0.0,-3.924250679
302,19,35,35,12,20,45,12,4,4,0.757,0.757,0.474,0.474,1.023,0.862,3.12,1.74,2.8,1.1,1.7,4.3407,4.3407,11.8138,11.8138,7.6462,39.098,118.71,79.904,24.305,336.5,336.5,266.05,266.05,923.15,-5493.301198,-7181.327394,-1688.2915,0.0,0.0,0.0,0.265304223
303,19,35,35,9,20,45,10,4,4,0.757,0.757,0.474,0.474,0.824,0.862,3.12,0.0017,2.8,1.1,0.57,4.3407,4.3407,11.8138,11.8138,17.4228,39.098,118.71,79.904,18.998,336.5,336.5,266.05,266.05,53.63,-5493.301198,-6154.430939,-656.7593,0.0,0.0,0.0,-4.370440536
304,37,35,35,3,48,45,4,5,4,0.363,0.363,0.474,0.474,3.582,1.53,3.12,0.534,3.0,1.1,2.1,4.1771,4.1771,11.8138,11.8138,5.3917,85.468,118.71,79.904,6.941,312.79,312.79,266.05,266.05,453.85,-5291.778399,-5495.109449,-200.0479,0.0,0.0,0.0,-3.283149653
305,37,35,35,30,48,45,35,5,4,0.363,0.363,0.474,0.474,0.388,1.53,3.12,7.13,3.0,1.1,1.5,4.1771,4.1771,11.8138,11.8138,9.3942,85.468,118.71,79.904,65.38,312.79,312.79,266.05,266.05,692.88,-5291.778399,-7325.70826,-2035.5843,0.0,0.0,0.0,1.654439228
306,37,35,35,19,48,45,20,5,4,0.363,0.363,0.474,0.474,0.757,1.53,3.12,0.862,3.0,1.1,2.8,4.1771,4.1771,11.8138,11.8138,4.3407,85.468,118.71,79.904,39.098,312.79,312.79,266.05,266.05,336.5,-5291.778399,-6084.828907,-790.3531,0.0,0.0,0.0,-2.697407787
307,37,35,35,11,48,45,12,5,4,0.363,0.363,0.474,0.474,1.228,1.53,3.12,0.971,3.0,1.1,2.2,4.1771,4.1771,11.8138,11.8138,5.1391,85.468,118.71,79.904,22.99,312.79,312.79,266.05,266.05,371.15,-5291.778399,-6597.647314,-1304.181,0.0,0.0,0.0,-1.687915478
308,37,35,35,13,48,45,14,5,4,0.363,0.363,0.474,0.474,0.897,1.53,3.12,2.7,3.0,1.1,1.8,4.1771,4.1771,11.8138,11.8138,5.9858,85.468,118.71,79.904,26.982,312.79,312.79,266.05,266.05,933.4,-5291.778399,-5398.543939,-107.1302,0.0,0.0,0.0,0.364659654
309,37,35,35,20,48,45,20,5,4,0.363,0.363,0.474,0.474,0.647,1.53,3.12,1.54,3.0,1.1,2.2,4.1771,4.1771,11.8138,11.8138,6.1132,85.468,118.71,79.904,40.078,312.79,312.79,266.05,266.05,1112.15,-5291.778399,-6298.514721,-1002.3398,0.0,0.0,0.0,-4.396521985
310,37,35,35,12,48,45,12,5,4,0.363,0.363,0.474,0.474,1.023,1.53,3.12,1.74,3.0,1.1,1.7,4.1771,4.1771,11.8138,11.8138,7.6462,85.468,118.71,79.904,24.305,312.79,312.79,266.05,266.05,923.15,-5291.778399,-6980.212243,-1688.2915,0.0,0.0,0.0,-0.142344015
311,37,35,35,9,48,45,10,5,4,0.363,0.363,0.474,0.474,0.824,1.53,3.12,0.0017,3.0,1.1,0.57,4.1771,4.1771,11.8138,11.8138,17.4228,85.468,118.71,79.904,18.998,312.79,312.79,266.05,266.05,53.63,-5291.778399,-5952.541051,-656.7593,0.0,0.0,0.0,-4.003351832
312,55,35,35,3,78,45,4,6,4,0.242,0.242,0.474,0.474,3.582,1.87,3.12,0.534,3.3,1.1,2.1,3.8939,3.8939,11.8138,11.8138,5.3917,132.905,118.71,79.904,6.941,301.7,301.7,266.05,266.05,453.85,-5461.108635,-5664.775263,-200.0479,0.0,0.0,0.0,-3.618727929
313,55,35,35,30,78,45,35,6,4,0.242,0.242,0.474,0.474,0.388,1.87,3.12,7.13,3.3,1.1,1.5,3.8939,3.8939,11.8138,11.8138,9.3942,132.905,118.71,79.904,65.38,301.7,301.7,266.05,266.05,692.88,-5461.108635,-7495.677637,-2035.5843,0.0,0.0,0.0,1.01529827
314,55,35,35,19,78,45,20,6,4,0.242,0.242,0.474,0.474,0.757,1.87,3.12,0.862,3.3,1.1,2.8,3.8939,3.8939,11.8138,11.8138,4.3407,132.905,118.71,79.904,39.098,301.7,301.7,266.05,266.05,336.5,-5461.108635,-6254.455892,-790.3531,0.0,0.0,0.0,-2.994156912
315,55,35,35,11,78,45,12,6,4,0.242,0.242,0.474,0.474,1.228,1.87,3.12,0.971,3.3,1.1,2.2,3.8939,3.8939,11.8138,11.8138,5.1391,132.905,118.71,79.904,22.99,301.7,301.7,266.05,266.05,371.15,-5461.108635,-6767.153393,-1304.181,0.0,0.0,0.0,-1.863758247
316,55,35,35,13,78,45,14,6,4,0.242,0.242,0.474,0.474,0.897,1.87,3.12,2.7,3.3,1.1,1.8,3.8939,3.8939,11.8138,11.8138,5.9858,132.905,118.71,79.904,26.982,301.7,301.7,266.05,266.05,933.4,-5461.108635,-5568.993529,-107.1302,0.0,0.0,0.0,-0.754693335
