,MagpieData mean Number,MagpieData minimum Number,MagpieData range Number,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mean AtomicWeight,MagpieData range AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,Ion NumberofProtons,Ion NumberofNeutrons,Ion Number of Shells,Ion Specific Heat,Ion Density,Ion AtomicRadius,Ion Firstlonization,Ion AtomicMass,Ion Melting Point,Adsorption energy(ev)
23,15.142857142857142,9.0,23.0,65.28571428571429,35.59183673469387,32.40431611428571,53.6415968,15.321043330612245,299.78000000000003,281.46285714285716,2.857142857142857,107.71428571428571,57.95918367346939,2.795714285714286,1.353469387755102,29.721190476199997,73.1066666667,63.3991666667,24.791700680285714,1.1804285714285714,0.9023673469387755,9,10,2,0.824,0.0017,0.57,17.4228,18.998,53.63,-8.81777966
24,20.285714285714285,9.0,28.0,65.57142857142857,35.183673469387756,45.65274468571429,66.4693968,30.46210455510204,292.90285714285716,273.60326530612247,3.142857142857143,112.57142857142857,63.51020408163265,2.795714285714286,1.353469387755102,34.75428571428571,90.7225,81.015,31.981836734693875,1.1804285714285714,0.9023673469387755,3,4,2,3.582,0.534,2.1,5.3917,6.941,453.85,-5.704848985
25,20.285714285714285,9.0,28.0,65.57142857142857,35.183673469387756,45.65274468571429,66.4693968,30.46210455510204,292.90285714285716,273.60326530612247,3.142857142857143,112.57142857142857,63.51020408163265,2.795714285714286,1.353469387755102,34.75428571428571,90.7225,81.015,31.981836734693875,1.1804285714285714,0.9023673469387755,30,35,4,0.388,7.13,1.5,9.3942,65.38,692.88,0.635692636
26,20.285714285714285,9.0,28.0,65.57142857142857,35.183673469387756,45.65274468571429,66.4693968,30.46210455510204,292.90285714285716,273.60326530612247,3.142857142857143,112.57142857142857,63.51020408163265,2.795714285714286,1.353469387755102,34.75428571428571,90.7225,81.015,31.981836734693875,1.1804285714285714,0.9023673469387755,19,20,4,0.757,0.862,2.8,4.3407,39.098,336.5,-3.757852566
27,20.285714285714285,9.0,28.0,65.57142857142857,35.183673469387756,45.65274468571429,66.4693968,30.46210455510204,292.90285714285716,273.60326530612247,3.142857142857143,112.57142857142857,63.51020408163265,2.795714285714286,1.353469387755102,34.75428571428571,90.7225,81.015,31.981836734693875,1.1804285714285714,0.9023673469387755,11,12,3,1.228,0.971,2.2,5.1391,22.99,371.15,-3.568199095
28,20.285714285714285,9.0,28.0,65.57142857142857,35.183673469387756,45.65274468571429,66.4693968,30.46210455510204,292.90285714285716,273.60326530612247,3.142857142857143,112.57142857142857,63.51020408163265,2.795714285714286,1.353469387755102,34.75428571428571,90.7225,81.015,31.981836734693875,1.1804285714285714,0.9023673469387755,13,14,3,0.897,2.7,1.8,5.9858,26.982,933.4,2.687744372
29,20.285714285714285,9.0,28.0,65.57142857142857,35.183673469387756,45.65274468571429,66.4693968,30.46210455510204,292.90285714285716,273.60326530612247,3.142857142857143,112.57142857142857,63.51020408163265,2.795714285714286,1.353469387755102,34.75428571428571,90.7225,81.015,31.981836734693875,1.1804285714285714,0.9023673469387755,20,20,4,0.647,1.54,2.2,6.1132,40.078,1112.15,-5.57150012
30,20.285714285714285,9.0,28.0,65.57142857142857,35.183673469387756,45.65274468571429,66.4693968,30.46210455510204,292.90285714285716,273.60326530612247,3.142857142857143,112.57142857142857,63.51020408163265,2.795714285714286,1.353469387755102,34.75428571428571,90.7225,81.015,31.981836734693875,1.1804285714285714,0.9023673469387755,12,12,3,1.023,1.74,1.7,7.6462,24.305,923.15,-2.414699298
31,20.285714285714285,9.0,28.0,65.57142857142857,35.183673469387756,45.65274468571429,66.4693968,30.46210455510204,292.90285714285716,273.60326530612247,3.142857142857143,112.57142857142857,63.51020408163265,2.795714285714286,1.353469387755102,34.75428571428571,90.7225,81.015,31.981836734693875,1.1804285714285714,0.9023673469387755,9,10,2,0.824,0.0017,0.57,17.4228,18.998,53.63,-8.249667964
32,25.428571428571427,9.0,46.0,65.85714285714286,34.775510204081634,59.206359514285715,113.9070487,45.95195007346939,289.79714285714283,270.05387755102043,3.4285714285714284,119.42857142857143,71.34693877551021,2.787142857142857,1.363265306122449,41.909285714285716,115.765,106.0575,42.203265306122454,1.1804285714285714,0.9023673469387755,3,4,2,3.582,0.534,2.1,5.3917,6.941,453.85,-5.009409295
33,25.428571428571427,9.0,46.0,65.85714285714286,34.775510204081634,59.206359514285715,113.9070487,45.95195007346939,289.79714285714283,270.05387755102043,3.4285714285714284,119.42857142857143,71.34693877551021,2.787142857142857,1.363265306122449,41.909285714285716,115.765,106.0575,42.203265306122454,1.1804285714285714,0.9023673469387755,30,35,4,0.388,7.13,1.5,9.3942,65.38,692.88,-0.791493568
34,25.428571428571427,9.0,46.0,65.85714285714286,34.775510204081634,59.206359514285715,113.9070487,45.95195007346939,289.79714285714283,270.05387755102043,3.4285714285714284,119.42857142857143,71.34693877551021,2.787142857142857,1.363265306122449,41.909285714285716,115.765,106.0575,42.203265306122454,1.1804285714285714,0.9023673469387755,19,20,4,0.757,0.862,2.8,4.3407,39.098,336.5,-4.085265312
35,25.428571428571427,9.0,46.0,65.85714285714286,34.775510204081634,59.206359514285715,113.9070487,45.95195007346939,289.79714285714283,270.05387755102043,3.4285714285714284,119.42857142857143,71.34693877551021,2.787142857142857,1.363265306122449,41.909285714285716,115.765,106.0575,42.203265306122454,1.1804285714285714,0.9023673469387755,11,12,3,1.228,0.971,2.2,5.1391,22.99,371.15,-3.565520716
36,25.428571428571427,9.0,46.0,65.85714285714286,34.775510204081634,59.206359514285715,113.9070487,45.95195007346939,289.79714285714283,270.05387755102043,3.4285714285714284,119.42857142857143,71.34693877551021,2.787142857142857,1.363265306122449,41.909285714285716,115.765,106.0575,42.203265306122454,1.1804285714285714,0.9023673469387755,13,14,3,0.897,2.7,1.8,5.9858,26.982,933.4,1.699125694
37,25.428571428571427,9.0,46.0,65.85714285714286,34.775510204081634,59.206359514285715,113.9070487,45.95195007346939,289.79714285714283,270.05387755102043,3.4285714285714284,119.42857142857143,71.34693877551021,2.787142857142857,1.363265306122449,41.909285714285716,115.765,106.0575,42.203265306122454,1.1804285714285714,0.9023673469387755,20,20,4,0.647,1.54,2.2,6.1132,40.078,1112.15,-5.540833414
38,25.428571428571427,9.0,46.0,65.85714285714286,34.775510204081634,59.206359514285715,113.9070487,45.95195007346939,289.79714285714283,270.05387755102043,3.4285714285714284,119.42857142857143,71.34693877551021,2.787142857142857,1.363265306122449,41.909285714285716,115.765,106.0575,42.203265306122454,1.1804285714285714,0.9023673469387755,12,12,3,1.023,1.74,1.7,7.6462,24.305,923.15,-3.383696489
39,25.428571428571427,9.0,46.0,65.85714285714286,34.775510204081634,59.206359514285715,113.9070487,45.95195007346939,289.79714285714283,270.05387755102043,3.4285714285714284,119.42857142857143,71.34693877551021,2.787142857142857,1.363265306122449,41.909285714285716,115.765,106.0575,42.203265306122454,1.1804285714285714,0.9023673469387755,9,10,2,0.824,0.0017,0.57,17.4228,18.998,53.63,-7.281970438
40,13.142857142857142,3.0,47.0,64.85714285714286,36.48979591836734,29.79794468571428,111.76899999999999,25.4034443755102,232.35142857142858,204.40163265306123,2.4285714285714284,89.0,36.57142857142857,2.834285714285714,1.3093877551020408,15.043095238085712,33.285,23.577499999999997,6.097823129240815,1.1257142857142857,0.9648979591836735,3,4,2,3.582,0.534,2.1,5.3917,6.941,453.85,-5.823138684
41,13.142857142857142,3.0,47.0,64.85714285714286,36.48979591836734,29.79794468571428,111.76899999999999,25.4034443755102,232.35142857142858,204.40163265306123,2.4285714285714284,89.0,36.57142857142857,2.834285714285714,1.3093877551020408,15.043095238085712,33.285,23.577499999999997,6.097823129240815,1.1257142857142857,0.9648979591836735,30,35,4,0.388,7.13,1.5,9.3942,65.38,692.88,3.960145741
42,13.142857142857142,3.0,47.0,64.85714285714286,36.48979591836734,29.79794468571428,111.76899999999999,25.4034443755102,232.35142857142858,204.40163265306123,2.4285714285714284,89.0,36.57142857142857,2.834285714285714,1.3093877551020408,15.043095238085712,33.285,23.577499999999997,6.097823129240815,1.1257142857142857,0.9648979591836735,19,20,4,0.757,0.862,2.8,4.3407,39.098,336.5,-6.456937371
43,13.142857142857142,3.0,47.0,64.85714285714286,36.48979591836734,29.79794468571428,111.76899999999999,25.4034443755102,232.35142857142858,204.40163265306123,2.4285714285714284,89.0,36.57142857142857,2.834285714285714,1.3093877551020408,15.043095238085712,33.285,23.577499999999997,6.097823129240815,1.1257142857142857,0.9648979591836735,11,12,3,1.228,0.971,2.2,5.1391,22.99,371.15,-5.465505127
44,13.142857142857142,3.0,47.0,64.85714285714286,36.48979591836734,29.79794468571428,111.76899999999999,25.4034443755102,232.35142857142858,204.40163265306123,2.4285714285714284,89.0,36.57142857142857,2.834285714285714,1.3093877551020408,15.043095238085712,33.285,23.577499999999997,6.097823129240815,1.1257142857142857,0.9648979591836735,13,14,3,0.897,2.7,1.8,5.9858,26.982,933.4,4.019632806
45,13.142857142857142,3.0,47.0,64.85714285714286,36.48979591836734,29.79794468571428,111.76899999999999,25.4034443755102,232.35142857142858,204.40163265306123,2.4285714285714284,89.0,36.57142857142857,2.834285714285714,1.3093877551020408,15.043095238085712,33.285,23.577499999999997,6.097823129240815,1.1257142857142857,0.9648979591836735,20,20,4,0.647,1.54,2.2,6.1132,40.078,1112.15,-3.93656148
46,13.142857142857142,3.0,47.0,64.85714285714286,36.48979591836734,29.79794468571428,111.76899999999999,25.4034443755102,232.35142857142858,204.40163265306123,2.4285714285714284,89.0,36.57142857142857,2.834285714285714,1.3093877551020408,15.043095238085712,33.285,23.577499999999997,6.097823129240815,1.1257142857142857,0.9648979591836735,12,12,3,1.023,1.74,1.7,7.6462,24.305,923.15,-1.165239062
47,13.142857142857142,3.0,47.0,64.85714285714286,36.48979591836734,29.79794468571428,111.76899999999999,25.4034443755102,232.35142857142858,204.40163265306123,2.4285714285714284,89.0,36.57142857142857,2.834285714285714,1.3093877551020408,15.043095238085712,33.285,23.577499999999997,6.097823129240815,1.1257142857142857,0.9648979591836735,9,10,2,0.824,0.0017,0.57,17.4228,18.998,53.63,-12.05045103
48,15.428571428571429,9.0,41.0,65.14285714285714,36.08163265306123,34.38330733714285,99.7115968,24.09334076081632,208.6885714285714,177.3583673469388,2.7142857142857144,99.85714285714286,48.9795918367347,2.8200000000000003,1.3257142857142856,18.65738095237143,33.285,23.577499999999997,10.228435374138774,1.1257142857142857,0.9648979591836735,3,4,2,3.582,0.534,2.1,5.3917,6.941,453.85,-4.837620745
49,15.428571428571429,9.0,41.0,65.14285714285714,36.08163265306123,34.38330733714285,99.7115968,24.09334076081632,208.6885714285714,177.3583673469388,2.7142857142857144,99.85714285714286,48.9795918367347,2.8200000000000003,1.3257142857142856,18.65738095237143,33.285,23.577499999999997,10.228435374138774,1.1257142857142857,0.9648979591836735,30,35,4,0.388,7.13,1.5,9.3942,65.38,692.88,2.712325345
50,15.428571428571429,9.0,41.0,65.14285714285714,36.08163265306123,34.38330733714285,99.7115968,24.09334076081632,208.6885714285714,177.3583673469388,2.7142857142857144,99.85714285714286,48.9795918367347,2.8200000000000003,1.3257142857142856,18.65738095237143,33.285,23.577499999999997,10.228435374138774,1.1257142857142857,0.9648979591836735,19,20,4,0.757,0.862,2.8,4.3407,39.098,336.5,-4.7944616
51,15.428571428571429,9.0,41.0,65.14285714285714,36.08163265306123,34.38330733714285,99.7115968,24.09334076081632,208.6885714285714,177.3583673469388,2.7142857142857144,99.85714285714286,48.9795918367347,2.8200000000000003,1.3257142857142856,18.65738095237143,33.285,23.577499999999997,10.228435374138774,1.1257142857142857,0.9648979591836735,11,12,3,1.228,0.971,2.2,5.1391,22.99,371.15,-3.706057036
52,15.428571428571429,9.0,41.0,65.14285714285714,36.08163265306123,34.38330733714285,99.7115968,24.09334076081632,208.6885714285714,177.3583673469388,2.7142857142857144,99.85714285714286,48.9795918367347,2.8200000000000003,1.3257142857142856,18.65738095237143,33.285,23.577499999999997,10.228435374138774,1.1257142857142857,0.9648979591836735,13,14,3,0.897,2.7,1.8,5.9858,26.982,933.4,3.564649558
53,15.428571428571429,9.0,41.0,65.14285714285714,36.08163265306123,34.38330733714285,99.7115968,24.09334076081632,208.6885714285714,177.3583673469388,2.7142857142857144,99.85714285714286,48.9795918367347,2.8200000000000003,1.3257142857142856,18.65738095237143,33.285,23.577499999999997,10.228435374138774,1.1257142857142857,0.9648979591836735,20,20,4,0.647,1.54,2.2,6.1132,40.078,1112.15,-2.902772482
54,15.428571428571429,9.0,41.0,65.14285714285714,36.08163265306123,34.38330733714285,99.7115968,24.09334076081632,208.6885714285714,177.3583673469388,2.7142857142857144,99.85714285714286,48.9795918367347,2.8200000000000003,1.3257142857142856,18.65738095237143,33.285,23.577499999999997,10.228435374138774,1.1257142857142857,0.9648979591836735,12,12,3,1.023,1.74,1.7,7.6462,24.305,923.15,0.979513292
55,15.428571428571429,9.0,41.0,65.14285714285714,36.08163265306123,34.38330733714285,99.7115968,24.09334076081632,208.6885714285714,177.3583673469388,2.7142857142857144,99.85714285714286,48.9795918367347,2.8200000000000003,1.3257142857142856,18.65738095237143,33.285,23.577499999999997,10.228435374138774,1.1257142857142857,0.9648979591836735,9,10,2,0.824,0.0017,0.57,17.4228,18.998,53.63,-10.73726054
56,17.714285714285715,9.0,41.0,65.42857142857143,35.673469387755105,38.98574468571428,99.7115968,22.84267598367347,198.87714285714284,166.145306122449,3.0,110.42857142857143,61.06122448979592,2.7885714285714287,1.3616326530612246,31.189761904771427,73.1066666667,63.3991666667,24.551156462595916,1.1257142857142857,0.9648979591836735,3,4,2,3.582,0.534,2.1,5.3917,6.941,453.85,-4.835109209
57,17.714285714285715,9.0,41.0,65.42857142857143,35.673469387755105,38.98574468571428,99.7115968,22.84267598367347,198.87714285714284,166.145306122449,3.0,110.42857142857143,61.06122448979592,2.7885714285714287,1.3616326530612246,31.189761904771427,73.1066666667,63.3991666667,24.551156462595916,1.1257142857142857,0.9648979591836735,30,35,4,0.388,7.13,1.5,9.3942,65.38,692.88,1.993860755
58,17.714285714285715,9.0,41.0,65.42857142857143,35.673469387755105,38.98574468571428,99.7115968,22.84267598367347,198.87714285714284,166.145306122449,3.0,110.42857142857143,61.06122448979592,2.7885714285714287,1.3616326530612246,31.189761904771427,73.1066666667,63.3991666667,24.551156462595916,1.1257142857142857,0.9648979591836735,19,20,4,0.757,0.862,2.8,4.3407,39.098,336.5,-4.0592526
59,17.714285714285715,9.0,41.0,65.42857142857143,35.673469387755105,38.98574468571428,99.7115968,22.84267598367347,198.87714285714284,166.145306122449,3.0,110.42857142857143,61.06122448979592,2.7885714285714287,1.3616326530612246,31.189761904771427,73.1066666667,63.3991666667,24.551156462595916,1.1257142857142857,0.9648979591836735,11,12,3,1.228,0.971,2.2,5.1391,22.99,371.15,-3.130610528
60,17.714285714285715,9.0,41.0,65.42857142857143,35.673469387755105,38.98574468571428,99.7115968,22.84267598367347,198.87714285714284,166.145306122449,3.0,110.42857142857143,61.06122448979592,2.7885714285714287,1.3616326530612246,31.189761904771427,73.1066666667,63.3991666667,24.551156462595916,1.1257142857142857,0.9648979591836735,13,14,3,0.897,2.7,1.8,5.9858,26.982,933.4,1.743814447
61,17.714285714285715,9.0,41.0,65.42857142857143,35.673469387755105,38.98574468571428,99.7115968,22.84267598367347,198.87714285714284,166.145306122449,3.0,110.42857142857143,61.06122448979592,2.7885714285714287,1.3616326530612246,31.189761904771427,73.1066666667,63.3991666667,24.551156462595916,1.1257142857142857,0.9648979591836735,20,20,4,0.647,1.54,2.2,6.1132,40.078,1112.15,-5.048862204
62,17.714285714285715,9.0,41.0,65.42857142857143,35.673469387755105,38.98574468571428,99.7115968,22.84267598367347,198.87714285714284,166.145306122449,3.0,110.42857142857143,61.06122448979592,2.7885714285714287,1.3616326530612246,31.189761904771427,73.1066666667,63.3991666667,24.551156462595916,1.1257142857142857,0.9648979591836735,12,12,3,1.023,1.74,1.7,7.6462,24.305,923.15,0.819711006
63,17.714285714285715,9.0,41.0,65.42857142857143,35.673469387755105,38.98574468571428,99.7115968,22.84267598367347,198.87714285714284,166.145306122449,3.0,110.42857142857143,61.06122448979592,2.7885714285714287,1.3616326530612246,31.189761904771427,73.1066666667,63.3991666667,24.551156462595916,1.1257142857142857,0.9648979591836735,9,10,2,0.824,0.0017,0.57,17.4228,18.998,53.63,-7.969858795
64,22.857142857142858,9.0,41.0,65.71428571428571,35.26530612244898,52.23417325714286,99.7115968,37.98373720816327,192.0,158.28571428571428,3.2857142857142856,115.28571428571429,66.61224489795919,2.7885714285714287,1.3616326530612246,36.222857142857144,90.7225,81.015,31.14265306122449,1.1257142857142857,0.9648979591836735,3,4,2,3.582,0.534,2.1,5.3917,6.941,453.85,-4.946536375
65,22.857142857142858,9.0,41.0,65.71428571428571,35.26530612244898,52.23417325714286,99.7115968,37.98373720816327,192.0,158.28571428571428,3.2857142857142856,115.28571428571429,66.61224489795919,2.7885714285714287,1.3616326530612246,36.222857142857144,90.7225,81.015,31.14265306122449,1.1257142857142857,0.9648979591836735,30,35,4,0.388,7.13,1.5,9.3942,65.38,692.88,1.486081694
66,22.857142857142858,9.0,41.0,65.71428571428571,35.26530612244898,52.23417325714286,99.7115968,37.98373720816327,192.0,158.28571428571428,3.2857142857142856,115.28571428571429,66.61224489795919,2.7885714285714287,1.3616326530612246,36.222857142857144,90.7225,81.015,31.14265306122449,1.1257142857142857,0.9648979591836735,19,20,4,0.757,0.862,2.8,4.3407,39.098,336.5,-3.832383375
