,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,Ion NumberofNeutrons,Ion Specific Heat,Ion Density,Ion AtomicRadius,Ion Firstlonization,Ion AtomicMass,Ion Melting Point,Adsorption energy(ev)
128,33.71428571,66.28571429,80.29075423,52.53630088,253.2685714,171.2302041,3.857142857,128.0,60.85714286,2.652857143,1.139591837,40.24178571,29.63846939,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
129,25.42857143,65.85714286,58.01971429,29.18783673,454.5685714,216.237551,3.428571429,122.2857143,3.265306122,2.258571429,0.801632653,24.87309524,5.265034014,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
130,17.71428571,65.42857143,38.98574469,22.84267598,198.8771429,166.1453061,3.0,110.4285714,61.06122449,2.788571429,1.361632653,31.1897619,24.55115646,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
131,45.14285714,67.0,108.6853455,48.9689007,412.8214286,53.65387755,4.571428571,147.7142857,10.44897959,2.118571429,0.679183673,36.95095238,6.930340136,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
132,30.28571429,66.28571429,69.18650551,26.39813499,330.0028571,73.37469388,3.857142857,135.8571429,18.12244898,2.237142857,0.826122449,29.95595238,0.951156463,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
133,12.85714286,65.0,27.80187877,12.81089178,309.5914286,292.6759184,2.571428571,97.14285714,45.87755102,2.827142857,1.31755102,17.18880952,8.550068027,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
134,15.14285714,65.28571429,32.61914286,14.67322449,400.74,261.8742857,2.857142857,112.0,11.42857143,2.372857143,0.899591837,22.02595238,3.104353742,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
135,28.0,66.0,65.78778809,53.47358273,188.8942857,154.7363265,3.571428571,122.1428571,74.44897959,2.78,1.371428571,43.37785714,41.36408163,14,0.897,2.7,1.8,5.9858,26.982,933.4,0
136,40.57142857,66.85714286,96.04391694,41.74522723,399.1742857,30.25877551,4.428571429,146.7142857,11.02040816,2.065714286,0.679183673,37.6902381,6.085442177,14,0.897,2.7,1.8,5.9858,26.982,933.4,0
137,47.42857143,67.28571429,113.2324148,38.08961695,323.8557143,79.07265306,4.857142857,159.1428571,48.48979592,2.25,0.834285714,53.93714286,35.33020408,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
138,17.42857143,65.57142857,37.10562949,11.29134616,333.5228571,252.5404082,3.142857143,120.5714286,47.10204082,2.561428571,1.152653061,33.94690476,22.3770068,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
139,24.85714286,66.14285714,55.05537143,22.4027102,360.3885714,243.1461224,3.714285714,138.2857143,46.69387755,2.327142857,0.951836735,43.20571429,27.15244898,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
140,20.28571429,65.57142857,45.65274469,30.46210456,292.9028571,273.6032653,3.142857143,112.5714286,63.51020408,2.795714286,1.353469388,34.75428571,31.98183673,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
141,30.0,66.42857143,67.20751429,16.06240816,421.0942857,225.8016327,4.0,143.7142857,33.87755102,2.212857143,0.853877551,41.0197619,18.33537415,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
142,40.28571429,67.0,94.06492571,37.53090776,490.2657143,206.0383673,4.571428571,154.5714286,27.67346939,2.041428571,0.706938776,48.75404762,13.91578231,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
143,32.57142857,66.14285714,77.24257143,40.17232653,367.3128571,116.0146939,3.714285714,126.0,6.857142857,2.304285714,0.756734694,25.60238095,5.148027211,14,0.897,2.7,1.8,5.9858,26.982,933.4,0
144,30.28571429,66.28571429,69.19504286,26.38593878,336.9285714,81.40367347,3.857142857,135.7142857,20.16326531,2.228571429,0.835918367,34.415,11.0547619,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
145,14.0,65.14285714,30.15253545,13.65369403,326.4628571,278.2146939,2.714285714,103.5714286,40.36734694,2.71,1.217142857,19.30166667,8.223571429,12,1.228,0.971,2.2,5.1391,22.99,371.15,0
146,27.42857143,66.28571429,61.6368,29.92434286,259.4857143,100.4408163,3.857142857,141.0,45.14285714,2.32,0.96,44.67428571,26.31326531,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
147,45.42857143,67.28571429,107.3133543,22.38984653,483.3885714,208.0032653,4.857142857,159.4285714,34.6122449,2.041428571,0.706938776,53.78714286,21.10591837,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
148,20.28571429,65.57142857,45.55071429,30.71787755,313.2942857,135.0220408,3.142857143,117.2857143,13.10204082,2.337142857,0.883265306,24.20630952,4.350272109,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
149,28.0,66.0,64.60114286,32.94865306,353.6657143,100.4179592,3.571428571,125.0,5.714285714,2.251428571,0.809795918,26.34166667,5.57047619,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
150,24.57142857,65.85714286,56.42736265,43.07789639,289.8214286,135.1102041,3.428571429,126.5714286,28.08163265,2.404285714,0.863673469,26.36952381,2.139455782,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
151,11.71428571,64.85714286,25.50919744,13.46594359,321.4228571,306.197551,2.428571429,91.71428571,39.67346939,2.834285714,1.309387755,15.38166667,6.484761905,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
152,35.14285714,66.71428571,80.45594286,2.863918367,414.2171429,227.7665306,4.285714286,148.5714286,40.81632653,2.212857143,0.853877551,46.05285714,25.5255102,14,0.897,2.7,1.8,5.9858,26.982,933.4,0
153,32.57142857,66.14285714,77.24257143,40.17232653,367.3128571,116.0146939,3.714285714,126.0,6.857142857,2.304285714,0.756734694,25.60238095,5.148027211,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
154,42.85714286,66.71428571,104.0999829,55.51941878,436.4842857,56.72489796,4.285714286,136.8571429,5.06122449,2.132857143,0.65877551,33.33666667,11.06095238,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
155,10.57142857,64.71428571,23.21651611,14.1209954,333.2542857,319.7191837,2.285714286,86.28571429,33.46938776,2.841428571,1.30122449,13.57452381,4.419455782,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
156,37.71428571,66.85714286,87.03737143,9.049322449,313.3142857,54.79020408,4.428571429,151.2857143,39.26530612,2.205714286,0.862040816,47.52142857,24.68632653,14,0.897,2.7,1.8,5.9858,26.982,933.4,0
157,42.85714286,67.14285714,100.6463543,35.17031673,389.3628571,33.06204082,4.714285714,157.2857143,26.12244898,2.034285714,0.715102041,50.22261905,13.07659864,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
158,47.42857143,67.28571429,113.2877829,42.3939902,403.01,56.45714286,4.857142857,158.2857143,25.55102041,2.087142857,0.724081633,49.48333333,13.49904762,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
159,32.0,66.42857143,74.27822857,44.3716898,273.1328571,116.037551,4.0,142.0,45.71428571,2.372857143,0.899591837,43.935,26.73571429,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
160,47.42857143,67.28571429,113.2324148,38.08961695,323.8557143,79.07265306,4.857142857,159.1428571,48.48979592,2.25,0.834285714,53.93714286,35.33020408,14,0.897,2.7,1.8,5.9858,26.982,933.4,0
161,32.57142857,66.57142857,73.78894286,19.82322449,320.1914286,62.16163265,4.142857143,146.4285714,32.32653061,2.205714286,0.862040816,42.48833333,17.49619048,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
162,35.14285714,66.28571429,83.95692429,47.48303469,384.6057143,101.8334694,3.857142857,128.7142857,7.87755102,2.261428571,0.732244898,27.53595238,6.25292517,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
163,35.14285714,66.71428571,80.45594286,2.863918367,414.2171429,227.7665306,4.285714286,148.5714286,40.81632653,2.212857143,0.853877551,46.05285714,25.5255102,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
164,27.42857143,65.85714286,64.87560183,52.43108415,205.6471429,173.882449,3.428571429,116.2857143,67.75510204,2.841428571,1.30122449,35.48357143,31.56510204,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
165,32.57142857,66.14285714,78.42921666,67.92092967,202.5414286,170.3330612,3.714285714,123.1428571,75.59183673,2.832857143,1.311020408,42.63857143,41.78653061,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
166,35.14285714,66.28571429,83.95692429,47.48303469,384.6057143,101.8334694,3.857142857,128.7142857,7.87755102,2.261428571,0.732244898,27.53595238,6.25292517,14,0.897,2.7,1.8,5.9858,26.982,933.4,0
167,38.28571429,66.57142857,91.45855429,48.29574531,422.8371429,41.12816327,4.142857143,135.8571429,4.489795918,2.08,0.662857143,34.07595238,10.21605442,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
168,48.0,67.42857143,114.019692,19.49468113,344.7942857,69.8277551,5.0,163.5714286,45.95918367,2.111428571,0.798367347,58.54357143,32.69795918,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
169,33.42857143,66.42857143,78.09378189,51.35060696,307.3457143,123.1820408,4.0,138.5714286,39.06122449,2.39,0.914285714,40.14619048,19.65421769,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
170,32.57142857,66.57142857,74.15315286,31.08853102,324.0271429,76.82326531,4.142857143,146.5714286,32.24489796,2.191428571,0.849795918,43.71011905,16.79802721,12,1.023,1.74,1.7,7.6462,24.305,923.15,0
171,48.0,67.42857143,113.8947829,16.2439902,382.4857143,40.01469388,5.0,162.1428571,33.06122449,2.034285714,0.715102041,55.25571429,20.26673469,35,0.388,7.13,1.5,9.3942,65.38,692.88,0
172,32.57142857,66.57142857,75.19041483,45.41418838,256.38,96.89142857,4.142857143,147.8571429,54.93877551,2.311428571,0.969795918,51.82928571,36.53469388,14,0.897,2.7,1.8,5.9858,26.982,933.4,0
