,unstable_Element_1,unstable_Element_2,unstable_Element_3,unstable_Element_4,unstable_Element_5,unstable_Element_6,unstable_Element_7,unstable_ion
389,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
390,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
391,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
392,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
393,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
394,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
395,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
396,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
397,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
398,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
399,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
400,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
401,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
402,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
403,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
404,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
405,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
406,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
407,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
408,0.3616813,0.3616813,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
409,0.3616813,0.3616813,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
410,0.3616813,0.3616813,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
411,0.3616813,0.3616813,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
412,0.3616813,0.3616813,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
413,0.3616813,0.3616813,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
414,0.3616813,0.3616813,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
415,0.3616813,0.3616813,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
416,0.28220642,0.28220642,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
417,0.28220642,0.28220642,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
418,0.28220642,0.28220642,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
419,0.28220642,0.28220642,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
420,0.28220642,0.28220642,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
421,0.28220642,0.28220642,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
422,0.28220642,0.28220642,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
423,0.28220642,0.28220642,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
424,0.29619506,0.29619506,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
425,0.29619506,0.29619506,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
426,0.29619506,0.29619506,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
427,0.29619506,0.29619506,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
428,0.29619506,0.29619506,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
429,0.29619506,0.29619506,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
430,0.29619506,0.29619506,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
431,0.29619506,0.29619506,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
432,0.35965994,0.35965994,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
433,0.35965994,0.35965994,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
434,0.35965994,0.35965994,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
435,0.35965994,0.35965994,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
436,0.35965994,0.35965994,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
437,0.35965994,0.35965994,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
438,0.35965994,0.35965994,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
439,0.35965994,0.35965994,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
440,0.42468417,0.42468417,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
441,0.42468417,0.42468417,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
442,0.42468417,0.42468417,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
443,0.42468417,0.42468417,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
444,0.42468417,0.42468417,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
445,0.42468417,0.42468417,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
446,0.42468417,0.42468417,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
447,0.42468417,0.42468417,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
448,0.3616813,0.3616813,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
449,0.3616813,0.3616813,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
450,0.3616813,0.3616813,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
451,0.3616813,0.3616813,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
452,0.3616813,0.3616813,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
453,0.3616813,0.3616813,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
454,0.3616813,0.3616813,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
455,0.3616813,0.3616813,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
456,0.28220642,0.28220642,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
457,0.28220642,0.28220642,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
458,0.28220642,0.28220642,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
459,0.28220642,0.28220642,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
460,0.28220642,0.28220642,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
461,0.28220642,0.28220642,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
462,0.28220642,0.28220642,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
463,0.28220642,0.28220642,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
464,0.29619506,0.29619506,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
465,0.29619506,0.29619506,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
466,0.29619506,0.29619506,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
467,0.29619506,0.29619506,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
468,0.29619506,0.29619506,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
469,0.29619506,0.29619506,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
470,0.29619506,0.29619506,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
471,0.29619506,0.29619506,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
472,0.35965994,0.35965994,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.42468417
473,0.35965994,0.35965994,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28466654
474,0.35965994,0.35965994,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28220642
475,0.35965994,0.35965994,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.3616813
476,0.35965994,0.35965994,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.23554452
477,0.35965994,0.35965994,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.27205002
478,0.35965994,0.35965994,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.28138033
479,0.35965994,0.35965994,0.3053288,0.12309439,0.12309439,0.12309439,0.12309439,0.17255755
480,0.42468417,0.3616813,0.15648787,0.17255755,0.17255755,0.17255755,0.17255755,0.42468417
481,0.42468417,0.3616813,0.15648787,0.17255755,0.17255755,0.17255755,0.17255755,0.28466654
482,0.42468417,0.3616813,0.15648787,0.17255755,0.17255755,0.17255755,0.17255755,0.28220642
483,0.42468417,0.3616813,0.15648787,0.17255755,0.17255755,0.17255755,0.17255755,0.3616813
