,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Adsorption energy(ev)
X2 Specific Heat,-0.07023832959714935,-0.08678598457863894,-0.12898027740587978,-0.8944820311471114,-0.9008153346455288,-0.8747720105531229,-0.7532475859629435,2.9296737294573316e-17,-0.07075762110341079,-0.09145227211538917,-0.12625195690275282,-0.8633685615438093,-0.867054588709972,-0.8438899164523834,-0.7246866832999721,1.837287012760086e-16,-0.06828063458967952,-0.07656232098007906,-0.1416230490465483,-0.9308708425234736,-0.941553078148743,-0.9131319394213875,-0.7911647880967666,1.1930526637081262e-16,0.057129095114145365,0.03254370481435538,0.14015539646234487,0.9840015875369374,1.0,0.9583265536137232,0.8373004939170744,1.177824049487806e-16,-0.06685855408292403,-0.07024341056648943,-0.1258459495565759,-0.7854986149279137,-0.7855065752496238,-0.7767313532409692,-0.6646070871139313,7.169748591313737e-17,-0.06362112156393013,-0.07991478107943409,-0.15187996702655895,-0.9646618637914102,-0.9811464785636329,-0.9488844885338562,-0.8307329369553915,1.008021436724964e-16,0.06152775114500973,0.07144130037374048,0.15351755846461185,0.9501613085709816,0.9679107588054445,0.9385221516978324,0.8234748001918347,-3.7378367306939064e-16,-0.07045054001308482,-0.0892673335093003,-0.12718631865727137,-0.8743778160354916,-0.8789607335579931,-0.8548557940832769,-0.7346936588736294,-8.716806301282367e-17,0.0602479839326294,0.04567931593276307,0.15338115976240424,-0.9452394307032567,-0.9578688653912188,-0.9241909470210351,-0.8016891900827388,3.7284158786015195e-16,-0.19005156906181936
X3 Specific Heat,-0.09582968944041309,-0.10701519536235524,-0.09378241935354059,-0.858821144346521,-0.8646308120416845,-0.9097404851500267,-0.7547437184681625,2.5376744068608677e-16,-0.09182576712878646,-0.10708797928024445,-0.08980461622959744,-0.8274264551373233,-0.8307980989147495,-0.879236917942361,-0.7245914555433691,3.9122905159637346e-16,-0.10289299551384538,-0.10627238399766929,-0.11366000841942568,-0.8964758397588087,-0.9063081984615086,-0.9466595007637337,-0.7952196286543727,-2.1533268556232523e-17,0.09475906277899787,0.06759015404842927,0.11119004520325894,0.9437779736247189,0.9583265536137232,1.0,0.8577901717169073,-1.419688123875301e-16,-0.08278179196630296,-0.08136014001214398,-0.08921969360526405,-0.7557145938387773,-0.7557218885244864,-0.804795061125912,-0.6563000557270613,2.3163166695938655e-16,-0.1057626250322159,-0.11727273581473925,-0.13345824720464747,-0.930967482907856,-0.946116013123781,-0.982160840731705,-0.8425659938074541,-2.0080156573633538e-16,0.10742078050803348,0.11309685950481142,0.16001911459673965,0.9196436462481286,0.9359568080055478,0.9681658783781522,0.8357657437886739,-1.5165552000468076e-16,-0.09346143171953807,-0.10687271597437627,-0.09115744823753687,-0.8386008227691991,-0.8427978022562569,-0.8899803482129621,-0.7350344508672787,1.6402019605584515e-16,0.09998782697676029,0.08225412467957328,0.160111562996901,-0.9204704978611569,-0.9318475939717045,-0.9597393097220335,-0.8082542860264051,4.603975370650263e-16,-0.20161653068820767
X4 Specific Heat,-0.046535146475154894,-0.05107994887319466,-0.1207217334831527,-0.7493921521261923,-0.7624296916315899,-0.804182638973245,-0.9020964995278223,8.336210009607552e-16,-0.04189828391846856,-0.051252996060550476,-0.11991835897498086,-0.7271094220186212,-0.7348319993797557,-0.7796875701106624,-0.8718485020309321,9.685575428188782e-16,-0.05314556541651399,-0.048506005027834934,-0.12317628802840884,-0.7736249391075184,-0.7953461840790564,-0.8328793978697475,-0.9402219024998002,3.382612197496608e-16,0.06182566236102034,0.024003850226883047,0.12303393605112821,0.8014128186907118,0.8373004939170744,0.8577901717169073,1.0,-3.9714032211317167e-16,-0.05330622890179298,-0.04407067114066404,-0.11979264265060541,-0.6696249698025843,-0.6696420294819413,-0.725395225549097,-0.7950691881807055,1.2696952712824287e-15,-0.04917673917196372,-0.053885263254969507,-0.12194470987797226,-0.7901346779101598,-0.8249575082248635,-0.8533607947350951,-0.9800026885368078,-2.7790578958527253e-16,0.052281150312718364,0.05031530222634259,0.1012087961793817,0.7748008604290822,0.8133158796958686,0.8401011725507251,0.9642054309528152,-2.1810951056839664e-16,-0.044147289746379624,-0.051323576711620994,-0.12020177235563995,-0.7350869515372919,-0.7446188663164938,-0.7884816916507803,-0.8823277732902864,7.250290698337251e-16,0.06184466001332177,0.03395390485050232,0.10091293242359423,-0.7944843563319294,-0.8300205499871872,-0.8410627056482014,-0.9547311182485493,7.564365571463466e-16,-0.20523207257470702
Ion Specific Heat,9.674321393678403e-17,3.738022193489655e-17,3.283327840494849e-17,-1.1067544330205863e-16,-2.268972025829365e-16,-1.2682219469454636e-16,-1.2712268129289115e-16,-0.7264504387896964,8.786365151453183e-17,-1.8940646106630726e-16,-2.041346987629987e-16,-3.873054057073777e-16,-3.2310435753246056e-16,1.8991756945392736e-16,-1.7252358014451383e-16,-0.6782263096592693,-7.346128701736367e-17,3.2896397280949794e-16,-2.4143092255462324e-16,5.497850471234531e-16,5.47965951071063e-16,1.6775154429665249e-16,-4.1445256626947746e-16,-0.6432227961392316,1.2182861930040817e-16,4.422632521726637e-17,-2.393041823500708e-16,-1.9484447781288067e-17,1.177824049487806e-16,-1.419688123875301e-16,-3.9714032211317167e-16,1.0,-9.662557054856428e-17,-3.16799586638759e-16,-3.4914062747803483e-16,-9.592670174921243e-17,2.328772176812752e-18,5.769850077032306e-17,2.5909033518434845e-19,-0.40048573400266296,-4.759565661581175e-16,2.656606903328292e-16,-8.459942285321945e-16,5.338110028522507e-18,-2.4079384178534227e-16,3.3998813509047393e-16,8.373415846643267e-17,0.17363346122610318,3.238741099856755e-16,1.5899710909548555e-15,-1.8005919774499633e-15,2.724883501256427e-16,1.214223933660798e-16,1.362448760217887e-16,-2.7701451277541655e-16,-0.25795296504667586,1.820521765646644e-17,-4.7149894962420096e-17,-3.81377283930786e-16,-4.299640032466325e-17,-5.610178249949956e-17,-1.372675834960442e-16,-3.4996369626085295e-16,-0.7021626027741337,3.331538214502598e-17,5.712639750823017e-17,-7.066352915676466e-16,8.952285809597854e-17,7.835333755696723e-17,2.959413928508396e-17,1.5035529719472e-17,-0.2131933430145368,-0.0024975990634861227
A1 Density,0.9722203070015024,0.9242621985454981,0.05333260029130438,0.0800536487626201,0.07670482570420165,0.09969825996130283,0.05933770412753382,1.2621993914733129e-16,0.9687715234067534,0.9204868755802215,0.0532348607677073,0.08226402287969935,0.08027118917614644,0.10663621072534117,0.06212877859847221,-2.3885049674099394e-17,0.94585109361933,0.901018495145834,0.0530389009034516,0.07467324662742755,0.06904807214123172,0.08573328039198438,0.0532200225960443,-2.8996109986363793e-16,-0.7969469756372523,-0.7542539812040822,-0.05315693959215663,-0.07710892284701701,-0.06685855408292403,-0.08278179196630296,-0.05330622890179298,-9.662557054856428e-17,1.0,0.9502066942543912,0.05321668683950745,0.07384613270082441,0.07384166096641213,0.097740967353932,0.056373839627764696,1.6359117189903515e-17,0.8702965089540698,0.8308853509760079,0.0509032317368627,0.06722771087406922,0.057664805577646146,0.06608607326463958,0.04420229461400827,-3.219562891244259e-16,-0.8407304284896752,-0.8019998623528684,-0.03847041286091362,-0.05923048114694711,-0.048288691204890266,-0.05025893653802033,-0.03575395840335318,5.227736570291263e-16,0.9717389188110759,0.9234929970191056,0.0532732100632694,0.08140962925499759,0.07895617035473465,0.10407745992114252,0.06108575403732236,-3.238216741044347e-17,-0.851994999238433,-0.8104573295133258,-0.03831499126037731,0.08502974203296197,0.07353825804501317,0.08830264592822096,0.05481488351177116,1.158469913403961e-17,0.12246448591369266
A2 Density,0.9371937569901361,0.972919965762798,0.06950315940366228,0.0788776523069802,0.07507396124775245,0.09284476837307963,0.04726186488543305,4.2739379035247946e-16,0.9297024324436116,0.9700283005125024,0.06858204497427468,0.07891977860096382,0.07664740695800194,0.097680044199422,0.04860275735593898,2.4336397513795077e-16,0.9207774802356475,0.9465578128275607,0.07337365505877103,0.07724786308611956,0.07090389544961899,0.08268732269992783,0.043994082723094616,2.4356893299755215e-16,-0.7777023507533033,-0.7898029188791208,-0.07296907605015072,-0.08175320918251035,-0.07024341056648943,-0.08136014001214398,-0.04407067114066404,-3.16799586638759e-16,0.9502066942543912,1.0,0.06844303803342446,0.07058635218958796,0.07058125688556746,0.0894952548343371,0.04453539001935259,7.429735189268129e-16,0.8610300377293633,0.8716207259693781,0.07550264751507886,0.07467630111738341,0.06398589868362242,0.0681207250950623,0.03877426086135299,3.428183583417487e-16,-0.8361517953183082,-0.8402579863424664,-0.06939900887641232,-0.0695205399643772,-0.057346474663603056,-0.05563802306004954,-0.03350098017544753,-4.689644105180367e-16,0.9343368068474401,0.972676419525779,0.06890009564460024,0.0788535749760141,0.0760598511812866,0.09588770099918303,0.04809815911634592,2.8669538186341493e-16,-0.8340015369776601,-0.8488626090233315,-0.06927274120904092,0.0866516345090822,0.07373149844233078,0.08490592960388431,0.0450210177598899,5.00756469110552e-16,0.12833923620844392
B Density,0.05958908092143034,0.06903472162240867,0.9994130066232575,0.1232832950794221,0.13314875362492135,0.12356220404321511,0.15154645482310575,5.414003058469634e-16,0.05578685481252174,0.07221209531155681,0.9999905464592513,0.12297862147019548,0.12887551143950465,0.12183088098590254,0.1568750249396556,5.672107339052898e-16,0.06540950798334538,0.0594732334550431,0.9810001418837008,0.12198729384423133,0.13832361823269496,0.12514217762395527,0.13957445206136135,2.6531717494471e-16,-0.05963628377731629,-0.027174530842416847,-0.9849069379742758,-0.09763642391497623,-0.1258459495565759,-0.08921969360526405,-0.11979264265060541,-3.4914062747803483e-16,0.05321668683950745,0.06844303803342446,1.0,0.12872889570962473,0.12874213677729038,0.1354176716303289,0.15425234007753852,8.723534542958867e-16,0.069321473367212,0.05713527791331688,0.9260701250074066,0.11058604063791977,0.13727802953992546,0.11372609867547934,0.11529434717092678,-1.8931176683798846e-16,-0.07076383108969767,-0.04985272297074496,-0.6624371076573171,-0.10701024466308001,-0.1369691912623423,-0.11366817561471806,-0.09921293497338078,-2.8130093147041565e-18,0.057533811852297854,0.07100819361799289,0.9998955444105384,0.12332311282565653,0.13057495607288158,0.1228109605217937,0.15506199826790362,5.33245735767916e-16,-0.06461768905886427,-0.03756184469491507,-0.6592931091666399,0.11622240585461133,0.14682309877158758,0.11972799311035708,0.1395805383493408,3.823760883700262e-16,0.004916930954986432
X1 Density,0.08184040417317194,0.08069493684756462,0.12922238810115916,0.9764755166998055,0.975969790734463,0.921918463200955,0.7945008072935521,8.643438349038114e-17,0.08561389159400554,0.08558316917151879,0.1287999054893016,0.9861526488721328,0.9858959513145499,0.9295585812358907,0.7964657381612286,-1.0966137372810133e-16,0.07244297619919865,0.06955644722265916,0.12950564805182255,0.9443820717309352,0.94304239913782,0.8948746765308437,0.7790967182052834,-1.369883008763663e-16,-0.03831959932597045,-0.03048908696355426,-0.12966103279241,-0.7935629910573582,-0.7854986149279137,-0.7557145938387773,-0.6696249698025843,-9.592670174921243e-17,0.07384613270082441,0.07058635218958796,0.12872889570962473,1.0,0.9999999967085881,0.9444058748369905,0.8012197041376204,9.841850598441193e-17,0.07158232141881346,0.06876029780258827,0.12548003849273817,0.8410562832029955,0.8356673862975877,0.8008135308734587,0.7080129727411787,-3.197571491804324e-17,-0.06428873264256885,-0.06032702933933605,-0.09771812836173127,-0.7904988785140677,-0.7831261212912958,-0.7532865798929224,-0.6673169293288862,1.1558802546859416e-16,0.083958059519397,0.08336659858764921,0.12895552937224522,0.9839578043790324,0.9836365136413219,0.9279845874813777,0.7966182990052585,-6.577036032234239e-17,-0.048414949629302324,-0.041515275139897875,-0.09735939138261586,0.9227875686483308,0.9115903985856288,0.8833203481908692,0.7708947310327546,-9.942398778133661e-17,0.14836481284505862
X2 Density,0.08183862784535327,0.08069255139725748,0.12923548410991997,0.9764733462248558,0.9759725514166064,0.9219295434996541,0.794520001736129,8.310393250811094e-17,0.08561086799455578,0.08557960686273304,0.12881312900685785,0.9861515193710433,0.9858977727841345,0.9295693315242668,0.7964852739692314,-1.3889525123519758e-16,0.07244407262855462,0.06955686176420314,0.12951786008231694,0.944378183303783,0.943046678651915,0.8948862274494211,0.7791149784994281,2.636074414696965e-17,-0.038323802804251426,-0.03049273382259745,-0.12967338039648726,-0.7935564671207621,-0.7855065752496238,-0.7557218885244864,-0.6696420294819413,2.328772176812752e-18,0.07384166096641213,0.07058125688556746,0.12874213677729038,0.9999999967085881,1.0,0.9444185438991425,0.8012383861925924,1.9955918423684142e-16,0.07158575964831008,0.06876310039453933,0.12549078846130843,0.8410497570692363,0.8356743668244639,0.8008241493622764,0.7080292415109931,2.855785891131086e-16,-0.06429362442591598,-0.06033130965484974,-0.09772389774179005,-0.7904913525101365,-0.7831338068490862,-0.7532975858778155,-0.6673315474188427,-1.7474335153054644e-16,0.08395554777557696,0.08336351553550499,0.12896871113669037,0.9839563128808115,0.9836386486061758,0.9279955006141831,0.7966377164385098,5.562713583538797e-18,-0.04841884855402661,-0.04151856702074245,-0.09736510803838973,0.9227832787623743,0.9116020087636202,0.8833311794001907,0.7709131323091489,-2.0290778610029212e-17,0.14836495726022492
X3 Density,0.1110510494333397,0.10458122928495127,0.13798472576003715,0.9240530360655476,0.9331036031060171,0.978269230561163,0.8465800013490768,9.260873107805526e-17,0.1097958139441065,0.10441114437577169,0.13575230103081173,0.9311568659951517,0.9366022108213599,0.9870595948664261,0.8495626664499938,-1.8751709001839275e-16,0.11061756296097801,0.10280433065016249,0.14783223439142618,0.8972191353748779,0.9118001863327875,0.9482838462240553,0.8282890081691433,-1.2550282696635288e-16,-0.0803008954754511,-0.06949625780400925,-0.1467449899272391,-0.7562124510318171,-0.7767313532409692,-0.804795061125912,-0.725395225549097,5.769850077032306e-17,0.097740967353932,0.0894952548343371,0.1354176716303289,0.9444058748369905,0.9444185438991425,1.0,0.8465308443203948,-7.454912948447263e-17,0.11571753363072906,0.1082654925017868,0.15455751115355343,0.8039422417667434,0.8251654365223142,0.8481505558143192,0.7541794633544248,5.4265857636230866e-17,-0.11214516266237878,-0.10402174140235627,-0.14757670926863792,-0.7587574590226891,-0.7814828220958614,-0.7961667186425532,-0.7076127446751178,2.4186321176147144e-16,0.11042625511264353,0.10448732761367,0.13652008289139164,0.9298287630116784,0.9365213381319963,0.9850950631510899,0.8492691008135766,-1.5641781072845964e-16,-0.09279447140563436,-0.08248777942347646,-0.1473648286380443,0.8983172314794373,0.9186915068618666,0.9369626912324583,0.822249308548464,-8.898578573865687e-17,0.15514690662894687
X4 Density,0.046106771970004304,0.03674410765690862,0.1560490620498968,0.7799574057031788,0.7935708067869556,0.8178130807769043,0.9786524348053321,7.810188423957695e-17,0.04544431807048712,0.03767325801729015,0.15449042112017192,0.7876514563499775,0.795824377019473,0.8238854581654724,0.9870130633972207,-2.4503319725166065e-16,0.04282884075868011,0.031046116309910794,0.16200923510700085,0.7544659820282917,0.7766610617020677,0.7953703811579925,0.9492350987179325,-1.9834035493107034e-16,-0.03023108834656154,-0.013612885926066038,-0.16145927814796804,-0.6297933308269384,-0.6646070871139313,-0.6563000557270613,-0.7950691881807055,2.5909033518434845e-19,0.056373839627764696,0.04453539001935259,0.15425234007753852,0.8012197041376204,0.8012383861925924,0.8465308443203948,1.0,-4.44400006520461e-17,0.03908134314641656,0.028205703379799,0.16363642792630756,0.6709177710432264,0.7051558742811518,0.7093141066975504,0.843402888485631,-5.315843495329468e-18,-0.0361519147330175,-0.02389998007842311,-0.14345066844625012,-0.6311160243780302,-0.6686755775423115,-0.6701855317145791,-0.7859024705334884,2.438859490218152e-16,0.04617815190920951,0.03762791498772171,0.15503245108296812,0.7859530907875307,0.7959968889366785,0.822902269716399,0.9851831808486801,-1.168967111594901e-16,-0.036371028084661756,-0.020480503368047846,-0.14311821304805006,0.7561889481281463,0.7926299537078995,0.7820987887827348,0.9373340144804106,-6.407466128944948e-17,0.14088287450684348
Ion Density,-2.1473257775049075e-16,-1.6668509930573665e-16,-3.0606894743591293e-17,2.796960189802076e-16,4.83314775998339e-16,2.0061635644549155e-16,2.9391451500088634e-16,0.7934369695062409,-1.5379439377460906e-16,5.640857432752758e-16,4.326609495836921e-16,6.718936015305319e-16,7.721070880407875e-16,-3.328244046456692e-16,1.0072913176308245e-16,0.8452283790144303,2.0962753026984803e-16,-8.150364837719867e-16,4.1943281121001893e-16,-9.242727826183112e-16,-1.2328117318145218e-15,-3.318136712704774e-16,7.510637167267569e-16,0.5364107497922243,-1.9407467028468968e-16,2.6431499511731988e-17,8.858210422602888e-16,3.106378340626798e-16,7.169748591313737e-17,2.3163166695938655e-16,1.2696952712824287e-15,-0.40048573400266296,1.6359117189903515e-17,7.429735189268129e-16,8.723534542958867e-16,9.841850598441193e-17,1.9955918423684142e-16,-7.454912948447263e-17,-4.44400006520461e-17,1.0,5.623556988188964e-16,2.553073542880548e-16,1.6937446656965097e-15,-3.55352538577678e-16,2.5551513042133647e-16,-1.0138669233380697e-15,-1.0839264452071257e-16,-0.11608566888063755,-1.017475463896655e-15,-3.130166099743491e-15,3.497458379802085e-15,-6.609982030364478e-16,-2.707397486007489e-16,-3.4085053426271784e-16,1.3280625656701443e-15,-0.020358357689086268,-1.0488862951911826e-16,1.6825462236550795e-16,9.835826943315796e-16,1.652634110807275e-16,-8.739944473830749e-17,3.1805457734986564e-16,8.725305578892784e-16,0.8239341135742889,6.845327806845058e-16,-3.105214345259507e-16,1.727122799765745e-15,-1.6763369160722844e-16,-2.2215656614734348e-17,-1.2745317787328725e-16,1.4209631156474639e-16,0.3895328180400526,-0.14404922650989122
A1 AtomicRadius,0.9471220189964622,0.9262930288414356,0.07000836179513983,0.07095732208665276,0.07350975130888392,0.11969082065807891,0.04549631179135976,2.845197461849031e-16,0.918092446561695,0.9015598850572129,0.06941316527432825,0.07448729874618921,0.07602615799943822,0.12452072924457282,0.04678869372583736,1.3640371516193387e-16,0.9780998310503588,0.9499459575651095,0.07212468749213885,0.06363611323634923,0.06778812789536057,0.10910968305277186,0.042217653466370755,-1.384058848165593e-16,-0.8183962364777058,-0.7824632188268352,-0.07195116580073646,-0.05659102492411445,-0.06362112156393013,-0.1057626250322159,-0.04917673917196372,-4.759565661581175e-16,0.8702965089540698,0.8610300377293633,0.069321473367212,0.07158232141881346,0.07158575964831008,0.11571753363072906,0.03908134314641656,5.623556988188964e-16,1.0,0.9650302645657487,0.07221071889377,0.051553709822462386,0.0581493857075533,0.09280475267488056,0.038996219147782014,-3.9915290747947814e-16,-0.9924044709073323,-0.9541054201573539,-0.06183084093762892,-0.04342846001038144,-0.05070609147631891,-0.0790225763240324,-0.0330486706928147,3.879952776042263e-16,0.9317810107071339,0.9133982960086892,0.0696211926438097,0.07323509249296764,0.07512187812087939,0.12274759057318478,0.046238586741636695,1.5830821614614575e-16,-0.8991147699053997,-0.8659721518199684,-0.06167169145978628,0.07142077204156971,0.07899833436230451,0.11130001668237399,0.04443481278780007,4.444962740953101e-16,0.11944194079821112
A2 AtomicRadius,0.9077932237514622,0.9473398818089064,0.05852947642042811,0.07448218432903042,0.07659561205685825,0.11777947757968532,0.03866037358444818,1.30398002064171e-16,0.878433190244017,0.9193268141967479,0.057315951653909195,0.07421798409227728,0.07548110529966948,0.11894072274539225,0.036838112335397084,3.840369827561444e-17,0.9407295714257394,0.97844702195244,0.06413504385270345,0.07354483847171263,0.07702866161032211,0.11358410630265822,0.04105726220771516,2.6605909143594334e-16,-0.7897324813484001,-0.8138878401431419,-0.06348631425268368,-0.07401206052835436,-0.07991478107943409,-0.11727273581473925,-0.053885263254969507,2.656606903328292e-16,0.8308853509760079,0.8716207259693781,0.05713527791331688,0.06876029780258827,0.06876310039453933,0.1082654925017868,0.028205703379799,2.553073542880548e-16,0.9650302645657487,1.0,0.06863756287487877,0.07073840001770505,0.0763389046072379,0.10678145723780404,0.04662515139819606,1.0467724954428326e-15,-0.9592325482694312,-0.9923694047036556,-0.06906833269577839,-0.0667736566741686,-0.07298077877748081,-0.09771853544231249,-0.04552147762789005,-8.937645270150644e-16,0.8922144634435,0.9324735641932589,0.057731660924380895,0.07430619463500834,0.07585979735841515,0.11846330006679186,0.037386625471640345,3.4005504700092247e-17,-0.8674981083452123,-0.8985736349313137,-0.06900407763714543,0.08109974632628825,0.08728887860895546,0.1160518202727122,0.04336432283239828,1.823721061352708e-16,0.12677967751319308
B AtomicRadius,0.060834189324982205,0.07956556571039552,0.9384540084494917,0.1310533758605,0.13911397361087507,0.1524926243680048,0.15838535162797654,9.081864701100665e-16,0.057513498232787334,0.08304774187924761,0.9277021764400102,0.12473925565920439,0.12953627320577168,0.14831079285453433,0.1629777654138085,8.99270844100936e-16,0.06591959714573135,0.06944240091704194,0.9816837539442366,0.13980128787182977,0.1532367694118234,0.15767205495987982,0.14774683546242068,5.582851475167557e-16,-0.05526305652136003,-0.031712090264473566,-0.9774066663076268,-0.12871817494062981,-0.15187996702655895,-0.13345824720464747,-0.12194470987797226,-8.459942285321945e-16,0.0509032317368627,0.07550264751507886,0.9260701250074066,0.12548003849273817,0.12549078846130843,0.15455751115355343,0.16363642792630756,1.6937446656965097e-15,0.07221071889377,0.06863756287487877,1.0,0.14334450818821626,0.16540638997382315,0.1530545748344612,0.12319595074287022,-3.192783581802213e-16,-0.07291226222491654,-0.06061108338269038,-0.896143809135358,-0.146059922624065,-0.1708754186705619,-0.15350437252079355,-0.10864842072647589,-2.4302358468125523e-16,0.059019207456100106,0.08167767006450197,0.9314273968092486,0.12719309960472097,0.13310188402003179,0.15008599619905788,0.16149157742075834,8.87162733276519e-16,-0.06182932540649932,-0.04393890537313272,-0.8942769409227067,0.14023345090662823,0.16510015627925428,0.154096898662532,0.14656760274095815,1.2360550923145454e-15,-0.008378001984275914
X1 AtomicRadius,0.06782124977870353,0.08615971307082435,0.1142373938987543,0.9286618649885131,0.9239692909863102,0.8819521400499373,0.738985099044169,-2.086440740006148e-16,0.07155053451773087,0.09277165206782827,0.11105667820298583,0.8938711418453634,0.8909544916581519,0.8508527982115386,0.7088009985325728,-3.743768300814716e-16,0.05916975675798866,0.07134437162300207,0.12953028497610797,0.9716372176130079,0.9640767187554693,0.9212524586830121,0.7808002819790069,-1.5702247075835105e-16,-0.038881041099132235,-0.022990581920233576,-0.12769272841586188,-0.9817778276277526,-0.9646618637914102,-0.930967482907856,-0.7901346779101598,5.338110028522507e-18,0.06722771087406922,0.07467630111738341,0.11058604063791977,0.8410562832029955,0.8410497570692363,0.8039422417667434,0.6709177710432264,-3.55352538577678e-16,0.051553709822462386,0.07073840001770505,0.14334450818821626,1.0,0.9861007970506577,0.9478768082570772,0.8150002775824556,-1.6534560436126716e-16,-0.04595316823119734,-0.05994840702227357,-0.15451856868500086,-0.9941132911234506,-0.9777273258151277,-0.9419069808218293,-0.8159855879346588,4.620927210702661e-16,0.06986204064033977,0.08980128807766033,0.11214235369667208,0.9066732599166376,0.9031464907315582,0.8622417631114638,0.7197515298130426,-1.4311704168378765e-16,-0.04323925310595509,-0.03635857535934965,-0.15447120507317016,0.9763378694152112,0.9530677555549328,0.9259077214229775,0.7841165122518498,-2.896458710688881e-16,0.19051606810724214
X2 AtomicRadius,0.06369719215573462,0.081054553769566,0.14067251546941284,0.9204306133823364,0.9258672145799606,0.901375275401742,0.7753528496059678,2.5976718000722355e-17,0.06483745983648918,0.08524423954365454,0.13771780081706922,0.8871354095971826,0.8902780867699955,0.8690262365805917,0.7454163353959528,-1.212172893098912e-16,0.06102007734439989,0.07200666527060583,0.15434920870161986,0.9610122748509613,0.9702412954302528,0.9426644625646242,0.8160902623524136,-4.2123581480869847e-19,-0.047451389669902845,-0.030322617897773668,-0.15276323724200128,-0.968443768783193,-0.9811464785636329,-0.946116013123781,-0.8249575082248635,-2.4079384178534227e-16,0.057664805577646146,0.06398589868362242,0.13727802953992546,0.8356673862975877,0.8356743668244639,0.8251654365223142,0.7051558742811518,2.5551513042133647e-16,0.0581493857075533,0.0763389046072379,0.16540638997382315,0.9861007970506577,1.0,0.9693534925579009,0.8478785134562996,-3.2243679269146916e-18,-0.05559822198663258,-0.06859494709315687,-0.16692611351114708,-0.9789351167792315,-0.9938685869071743,-0.9649173342751516,-0.846167425311788,1.0339263279712416e-16,0.06421107205944433,0.08326028298587258,0.13872979432936716,0.899407223583824,0.9033277008846623,0.8809385563872019,0.756273465932665,1.4289375541658318e-16,-0.0510681237078375,-0.04295546990390974,-0.16677533854066284,0.9653208555227735,0.9747615153122554,0.946097002264035,0.8198852828589167,3.70849282133279e-17,0.19093879490348017
X3 AtomicRadius,0.08078756900875239,0.09352024241344659,0.11799315316187756,0.8816356413246169,0.8897939894209629,0.9304501728147981,0.7884210599677534,-5.867957117839138e-16,0.07702370066904717,0.0928478546106411,0.11427508769408729,0.8487580041313859,0.8535284726955692,0.8976406963432907,0.7573095664998899,-7.8053150755536e-16,0.08800453674285771,0.09460088435421797,0.1361078606677098,0.9222463689156515,0.93600046800035,0.9719115930022364,0.8308091534055846,-4.1217050397739266e-16,-0.08067264746226818,-0.06092067982489451,-0.13390542571522823,-0.9280159901423555,-0.9488844885338562,-0.982160840731705,-0.8533607947350951,3.3998813509047393e-16,0.06608607326463958,0.0681207250950623,0.11372609867547934,0.8008135308734587,0.8008241493622764,0.8481505558143192,0.7093141066975504,-1.0138669233380697e-15,0.09280475267488056,0.10678145723780404,0.1530545748344612,0.9478768082570772,0.9693534925579009,1.0,0.8681751135841803,-2.124563710136091e-18,-0.09468585504969483,-0.10387645658776745,-0.17010228269018496,-0.9425634207770092,-0.9660893422453313,-0.9937018952428799,-0.8658346879118284,4.664030858344302e-16,0.07851722239699302,0.09295956684728422,0.11554262099830132,0.8608934782178556,0.8668144850043651,0.9096559337673045,0.7684722484358688,-6.106344222271499e-16,-0.08549952393312622,-0.074308058585591,-0.17009495170727254,0.937309173912125,0.9559902275045263,0.9768228459197197,0.8368963646457886,-8.356967537711181e-16,0.20282009577048993
