,diffusion_A1,diffusion_A2,diffusion_B,diffusion_X1,diffusion_X2,diffusion_X3,diffusion_X4
630,0.05642998,0.05642998,0.09387434,0.12320607,0.12320607,0.12320607,0.15585662
631,0.05642998,0.05642998,0.09387434,0.12320607,0.12320607,0.12320607,0.15585662
632,0.05642998,0.05642998,0.19706637,0.06952062,0.06952062,0.15585662,0.15585662
633,0.05642998,0.05642998,0.19706637,0.06952062,0.06952062,0.15585662,0.15585662
634,0.05642998,0.05642998,0.19706637,0.06952062,0.06952062,0.15585662,0.15585662
635,0.05642998,0.05642998,0.19706637,0.06952062,0.06952062,0.15585662,0.15585662
636,0.05642998,0.05642998,0.19706637,0.06952062,0.06952062,0.15585662,0.15585662
637,0.05642998,0.05642998,0.19706637,0.06952062,0.06952062,0.15585662,0.15585662
638,0.05642998,0.05642998,0.19706637,0.06952062,0.06952062,0.15585662,0.15585662
639,0.05642998,0.05642998,0.19706637,0.06952062,0.06952062,0.15585662,0.15585662
