,intercalation_A1,intercalation_A2,intercalation_B,intercalation_X1,intercalation_X2,intercalation_X3,intercalation_X4
313,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
314,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
315,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
316,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
317,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
318,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
319,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
320,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
321,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
322,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
323,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
324,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
325,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
326,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
327,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
328,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
329,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
330,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
331,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
332,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
333,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
334,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
335,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
336,0.1273827,0.1273827,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
337,0.1273827,0.1273827,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
338,0.1273827,0.1273827,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
339,0.1273827,0.1273827,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
340,0.1273827,0.1273827,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
341,0.1273827,0.1273827,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
342,0.1273827,0.1273827,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
343,0.1273827,0.1273827,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
344,0.1626041,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
345,0.1626041,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
346,0.1626041,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
347,0.1626041,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
348,0.1626041,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
349,0.1626041,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
350,0.1626041,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
351,0.1626041,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
352,0.27493858,0.27493858,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
353,0.27493858,0.27493858,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
354,0.27493858,0.27493858,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
355,0.27493858,0.27493858,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
356,0.27493858,0.27493858,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
357,0.27493858,0.27493858,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
358,0.27493858,0.27493858,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
359,0.27493858,0.27493858,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
360,0.35971236,0.35971236,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
361,0.35971236,0.35971236,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
362,0.35971236,0.35971236,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
363,0.35971236,0.35971236,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
364,0.35971236,0.35971236,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
365,0.35971236,0.35971236,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
366,0.35971236,0.35971236,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
367,0.35971236,0.35971236,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
368,0.23392576,0.23392576,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
369,0.23392576,0.23392576,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
370,0.23392576,0.23392576,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
371,0.23392576,0.23392576,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
372,0.23392576,0.23392576,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
373,0.23392576,0.23392576,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
374,0.23392576,0.23392576,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
375,0.23392576,0.23392576,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
376,0.1273827,0.1273827,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
377,0.1273827,0.1273827,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
378,0.1273827,0.1273827,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
379,0.1273827,0.1273827,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
380,0.1273827,0.1273827,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
381,0.1273827,0.1273827,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
382,0.1273827,0.1273827,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
383,0.1273827,0.1273827,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
384,0.1626041,0.1626041,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
385,0.1626041,0.1626041,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
386,0.1626041,0.1626041,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
387,0.1626041,0.1626041,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
388,0.1626041,0.1626041,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
389,0.1626041,0.1626041,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
390,0.1626041,0.1626041,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
391,0.1626041,0.1626041,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
392,0.27493858,0.27493858,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
393,0.27493858,0.27493858,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
394,0.27493858,0.27493858,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
395,0.27493858,0.27493858,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
396,0.27493858,0.27493858,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
397,0.27493858,0.27493858,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
398,0.27493858,0.27493858,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
399,0.27493858,0.27493858,0.13079849,0.080552846,0.080552846,0.080552846,0.080552846
400,0.35971236,0.35971236,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
401,0.35971236,0.35971236,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
402,0.35971236,0.35971236,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
403,0.35971236,0.35971236,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
404,0.35971236,0.35971236,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
405,0.35971236,0.35971236,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
406,0.35971236,0.35971236,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
407,0.35971236,0.35971236,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
408,0.23392576,0.23392576,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
409,0.23392576,0.23392576,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
410,0.23392576,0.23392576,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
411,0.23392576,0.23392576,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
412,0.23392576,0.23392576,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
413,0.23392576,0.23392576,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
414,0.23392576,0.23392576,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
415,0.23392576,0.23392576,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
416,0.1273827,0.1273827,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
417,0.1273827,0.1273827,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
418,0.1273827,0.1273827,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
419,0.1273827,0.1273827,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
420,0.1273827,0.1273827,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
421,0.1273827,0.1273827,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
422,0.1273827,0.1273827,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
423,0.1273827,0.1273827,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
424,0.1626041,0.1626041,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
425,0.1626041,0.1626041,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
426,0.1626041,0.1626041,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
427,0.1626041,0.1626041,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
428,0.1626041,0.1626041,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
429,0.1626041,0.1626041,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
430,0.1626041,0.1626041,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
431,0.1626041,0.1626041,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
432,0.27493858,0.27493858,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
433,0.27493858,0.27493858,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
434,0.27493858,0.27493858,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
435,0.27493858,0.27493858,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
436,0.27493858,0.27493858,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
437,0.27493858,0.27493858,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
438,0.27493858,0.27493858,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
439,0.27493858,0.27493858,0.2073872,0.080552846,0.080552846,0.080552846,0.080552846
440,0.35971236,0.35971236,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
441,0.35971236,0.35971236,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
442,0.35971236,0.35971236,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
443,0.35971236,0.35971236,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
444,0.35971236,0.35971236,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
445,0.35971236,0.35971236,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
446,0.35971236,0.35971236,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
447,0.35971236,0.35971236,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
448,0.23392576,0.23392576,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
449,0.23392576,0.23392576,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
450,0.23392576,0.23392576,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
451,0.23392576,0.23392576,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
452,0.23392576,0.23392576,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
453,0.23392576,0.23392576,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
454,0.23392576,0.23392576,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
455,0.23392576,0.23392576,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
456,0.1273827,0.1273827,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
457,0.1273827,0.1273827,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
458,0.1273827,0.1273827,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
459,0.1273827,0.1273827,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
460,0.1273827,0.1273827,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
461,0.1273827,0.1273827,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
462,0.1273827,0.1273827,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
463,0.1273827,0.1273827,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
464,0.1626041,0.1626041,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
465,0.1626041,0.1626041,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
466,0.1626041,0.1626041,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
467,0.1626041,0.1626041,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
468,0.1626041,0.1626041,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
469,0.1626041,0.1626041,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
470,0.1626041,0.1626041,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
471,0.1626041,0.1626041,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
472,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
473,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
474,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
475,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
476,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
477,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
478,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
479,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
480,0.35971236,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.054247532
481,0.35971236,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.054247532
482,0.35971236,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.054247532
483,0.35971236,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.054247532
484,0.35971236,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.054247532
485,0.35971236,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.054247532
486,0.35971236,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.054247532
487,0.35971236,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.054247532
488,0.23392576,0.1273827,0.13079849,0.084953666,0.084953666,0.084953666,0.084953666
489,0.23392576,0.1273827,0.13079849,0.084953666,0.084953666,0.084953666,0.084953666
490,0.23392576,0.1273827,0.13079849,0.084953666,0.084953666,0.084953666,0.084953666
491,0.23392576,0.1273827,0.13079849,0.084953666,0.084953666,0.084953666,0.084953666
492,0.23392576,0.1273827,0.13079849,0.084953666,0.084953666,0.084953666,0.084953666
493,0.23392576,0.1273827,0.13079849,0.084953666,0.084953666,0.084953666,0.084953666
494,0.23392576,0.1273827,0.13079849,0.084953666,0.084953666,0.084953666,0.084953666
495,0.23392576,0.1273827,0.13079849,0.084953666,0.084953666,0.084953666,0.084953666
496,0.1273827,0.27493858,0.2073872,0.084953666,0.084953666,0.084953666,0.084953666
497,0.1273827,0.27493858,0.2073872,0.084953666,0.084953666,0.084953666,0.084953666
498,0.1273827,0.27493858,0.2073872,0.084953666,0.084953666,0.084953666,0.084953666
499,0.1273827,0.27493858,0.2073872,0.084953666,0.084953666,0.084953666,0.084953666
500,0.1273827,0.27493858,0.2073872,0.084953666,0.084953666,0.084953666,0.084953666
501,0.1273827,0.27493858,0.2073872,0.084953666,0.084953666,0.084953666,0.084953666
502,0.1273827,0.27493858,0.2073872,0.084953666,0.084953666,0.084953666,0.084953666
503,0.1273827,0.27493858,0.2073872,0.084953666,0.084953666,0.084953666,0.084953666
504,0.35971236,0.1273827,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
505,0.35971236,0.1273827,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
506,0.35971236,0.1273827,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
507,0.35971236,0.1273827,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
508,0.35971236,0.1273827,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
509,0.35971236,0.1273827,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
510,0.35971236,0.1273827,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
511,0.35971236,0.1273827,0.2073872,0.06780603,0.06780603,0.06780603,0.06780603
512,0.1273827,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
513,0.1273827,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
514,0.1273827,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
515,0.1273827,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
516,0.1273827,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
517,0.1273827,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
518,0.1273827,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
519,0.1273827,0.1626041,0.18013851,0.06780603,0.06780603,0.06780603,0.06780603
520,0.1626041,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
521,0.1626041,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
522,0.1626041,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
523,0.1626041,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
524,0.1626041,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
525,0.1626041,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
526,0.1626041,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
527,0.1626041,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.080552846
528,0.35971236,0.35971236,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
529,0.35971236,0.35971236,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
530,0.35971236,0.35971236,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
531,0.35971236,0.35971236,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
532,0.35971236,0.35971236,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
533,0.35971236,0.35971236,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
534,0.35971236,0.35971236,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
535,0.35971236,0.35971236,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
536,0.23392576,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
537,0.23392576,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
538,0.23392576,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
539,0.23392576,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
540,0.23392576,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
541,0.23392576,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
542,0.23392576,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
543,0.23392576,0.23392576,0.13079849,0.054247532,0.054247532,0.054247532,0.084953666
544,0.35971236,0.35971236,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
545,0.35971236,0.35971236,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
546,0.35971236,0.35971236,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
547,0.35971236,0.35971236,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
548,0.35971236,0.35971236,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
549,0.35971236,0.35971236,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
550,0.35971236,0.35971236,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
551,0.35971236,0.35971236,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
552,0.23392576,0.23392576,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
553,0.23392576,0.23392576,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
554,0.23392576,0.23392576,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
555,0.23392576,0.23392576,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
556,0.23392576,0.23392576,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
557,0.23392576,0.23392576,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
558,0.23392576,0.23392576,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
559,0.23392576,0.23392576,0.2073872,0.084953666,0.084953666,0.084953666,0.06780603
560,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
561,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
562,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
563,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
564,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
565,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
566,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
567,0.35971236,0.35971236,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
568,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
569,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
570,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
571,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
572,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
573,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
574,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
575,0.23392576,0.23392576,0.18013851,0.06780603,0.06780603,0.06780603,0.080552846
576,0.1273827,0.1273827,0.13079849,0.054247532,0.054247532,0.084953666,0.084953666
577,0.1273827,0.1273827,0.13079849,0.054247532,0.054247532,0.084953666,0.084953666
578,0.1273827,0.1273827,0.13079849,0.054247532,0.054247532,0.084953666,0.084953666
579,0.1273827,0.1273827,0.13079849,0.054247532,0.054247532,0.084953666,0.084953666
580,0.1273827,0.1273827,0.13079849,0.054247532,0.054247532,0.084953666,0.084953666
581,0.1273827,0.1273827,0.13079849,0.054247532,0.054247532,0.084953666,0.084953666
582,0.1273827,0.1273827,0.13079849,0.054247532,0.054247532,0.084953666,0.084953666
583,0.1273827,0.1273827,0.13079849,0.054247532,0.054247532,0.084953666,0.084953666
584,0.1626041,0.1626041,0.13079849,0.054247532,0.054247532,0.054247532,0.06780603
585,0.1626041,0.1626041,0.13079849,0.054247532,0.054247532,0.054247532,0.06780603
586,0.1626041,0.1626041,0.13079849,0.054247532,0.054247532,0.054247532,0.06780603
587,0.1626041,0.1626041,0.13079849,0.054247532,0.054247532,0.054247532,0.06780603
588,0.1626041,0.1626041,0.13079849,0.054247532,0.054247532,0.054247532,0.06780603
589,0.1626041,0.1626041,0.13079849,0.054247532,0.054247532,0.054247532,0.06780603
590,0.1626041,0.1626041,0.13079849,0.054247532,0.054247532,0.054247532,0.06780603
591,0.1626041,0.1626041,0.13079849,0.054247532,0.054247532,0.054247532,0.06780603
592,0.1273827,0.1273827,0.2073872,0.06780603,0.06780603,0.080552846,0.084953666
593,0.1273827,0.1273827,0.2073872,0.06780603,0.06780603,0.080552846,0.084953666
594,0.1273827,0.1273827,0.2073872,0.06780603,0.06780603,0.080552846,0.084953666
595,0.1273827,0.1273827,0.2073872,0.06780603,0.06780603,0.080552846,0.084953666
596,0.1273827,0.1273827,0.2073872,0.06780603,0.06780603,0.080552846,0.084953666
597,0.1273827,0.1273827,0.2073872,0.06780603,0.06780603,0.080552846,0.084953666
598,0.1273827,0.1273827,0.2073872,0.06780603,0.06780603,0.080552846,0.084953666
599,0.1273827,0.1273827,0.2073872,0.06780603,0.06780603,0.080552846,0.084953666
600,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.084953666
601,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.084953666
602,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.084953666
603,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.084953666
604,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.084953666
605,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.084953666
606,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.084953666
607,0.27493858,0.27493858,0.18013851,0.080552846,0.080552846,0.080552846,0.084953666
608,0.1273827,0.1273827,0.18013851,0.054247532,0.084953666,0.06780603,0.080552846
609,0.1273827,0.1273827,0.18013851,0.054247532,0.084953666,0.06780603,0.080552846
610,0.1273827,0.1273827,0.18013851,0.054247532,0.084953666,0.06780603,0.080552846
611,0.1273827,0.1273827,0.18013851,0.054247532,0.084953666,0.06780603,0.080552846
612,0.1273827,0.1273827,0.18013851,0.054247532,0.084953666,0.06780603,0.080552846
613,0.1273827,0.1273827,0.18013851,0.054247532,0.084953666,0.06780603,0.080552846
614,0.1273827,0.1273827,0.18013851,0.054247532,0.084953666,0.06780603,0.080552846
615,0.1273827,0.1273827,0.18013851,0.054247532,0.084953666,0.06780603,0.080552846
616,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.080552846,0.080552846
617,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.080552846,0.080552846
618,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.080552846,0.080552846
619,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.080552846,0.080552846
620,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.080552846,0.080552846
621,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.080552846,0.080552846
622,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.080552846,0.080552846
623,0.27493858,0.27493858,0.2073872,0.06780603,0.06780603,0.080552846,0.080552846
624,0.1626041,0.1626041,0.18013851,0.054247532,0.054247532,0.054247532,0.080552846
625,0.1626041,0.1626041,0.18013851,0.054247532,0.054247532,0.054247532,0.080552846
626,0.1626041,0.1626041,0.18013851,0.054247532,0.054247532,0.054247532,0.080552846
627,0.1626041,0.1626041,0.18013851,0.054247532,0.054247532,0.054247532,0.080552846
628,0.1626041,0.1626041,0.18013851,0.054247532,0.054247532,0.054247532,0.080552846
