,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Adsorption energy(ev)
48,11,11,50,9,9,9,9,3,12,12,69,10,10,10,10,4,3,3,5,2,2,2,2,2,1.228,1.228,0.228,0.824,0.824,0.824,0.824,3.582,0.971,0.971,7.29,0.0017,0.0017,0.0017,0.0017,0.534,2.2,2.2,1.7,0.57,0.57,0.57,0.57,2.1,5.1391,5.1391,7.3439,17.4228,17.4228,17.4228,17.4228,5.3917,22.99,22.99,118.71,18.998,18.998,18.998,18.998,6.941,371.15,371.15,505.21,53.63,53.63,53.63,53.63,453.85,-4.837620745
49,11,11,50,9,9,9,9,30,12,12,69,10,10,10,10,35,3,3,5,2,2,2,2,4,1.228,1.228,0.228,0.824,0.824,0.824,0.824,0.388,0.971,0.971,7.29,0.0017,0.0017,0.0017,0.0017,7.13,2.2,2.2,1.7,0.57,0.57,0.57,0.57,1.5,5.1391,5.1391,7.3439,17.4228,17.4228,17.4228,17.4228,9.3942,22.99,22.99,118.71,18.998,18.998,18.998,18.998,65.38,371.15,371.15,505.21,53.63,53.63,53.63,53.63,692.88,2.712325345
50,11,11,50,9,9,9,9,19,12,12,69,10,10,10,10,20,3,3,5,2,2,2,2,4,1.228,1.228,0.228,0.824,0.824,0.824,0.824,0.757,0.971,0.971,7.29,0.0017,0.0017,0.0017,0.0017,0.862,2.2,2.2,1.7,0.57,0.57,0.57,0.57,2.8,5.1391,5.1391,7.3439,17.4228,17.4228,17.4228,17.4228,4.3407,22.99,22.99,118.71,18.998,18.998,18.998,18.998,39.098,371.15,371.15,505.21,53.63,53.63,53.63,53.63,336.5,-4.7944616
51,11,11,50,9,9,9,9,11,12,12,69,10,10,10,10,12,3,3,5,2,2,2,2,3,1.228,1.228,0.228,0.824,0.824,0.824,0.824,1.228,0.971,0.971,7.29,0.0017,0.0017,0.0017,0.0017,0.971,2.2,2.2,1.7,0.57,0.57,0.57,0.57,2.2,5.1391,5.1391,7.3439,17.4228,17.4228,17.4228,17.4228,5.1391,22.99,22.99,118.71,18.998,18.998,18.998,18.998,22.99,371.15,371.15,505.21,53.63,53.63,53.63,53.63,371.15,-3.706057036
52,11,11,50,9,9,9,9,13,12,12,69,10,10,10,10,14,3,3,5,2,2,2,2,3,1.228,1.228,0.228,0.824,0.824,0.824,0.824,0.897,0.971,0.971,7.29,0.0017,0.0017,0.0017,0.0017,2.7,2.2,2.2,1.7,0.57,0.57,0.57,0.57,1.8,5.1391,5.1391,7.3439,17.4228,17.4228,17.4228,17.4228,5.9858,22.99,22.99,118.71,18.998,18.998,18.998,18.998,26.982,371.15,371.15,505.21,53.63,53.63,53.63,53.63,933.4,3.564649558
53,11,11,50,9,9,9,9,20,12,12,69,10,10,10,10,20,3,3,5,2,2,2,2,4,1.228,1.228,0.228,0.824,0.824,0.824,0.824,0.647,0.971,0.971,7.29,0.0017,0.0017,0.0017,0.0017,1.54,2.2,2.2,1.7,0.57,0.57,0.57,0.57,2.2,5.1391,5.1391,7.3439,17.4228,17.4228,17.4228,17.4228,6.1132,22.99,22.99,118.71,18.998,18.998,18.998,18.998,40.078,371.15,371.15,505.21,53.63,53.63,53.63,53.63,1112.15,-2.902772482
54,11,11,50,9,9,9,9,12,12,12,69,10,10,10,10,12,3,3,5,2,2,2,2,3,1.228,1.228,0.228,0.824,0.824,0.824,0.824,1.023,0.971,0.971,7.29,0.0017,0.0017,0.0017,0.0017,1.74,2.2,2.2,1.7,0.57,0.57,0.57,0.57,1.7,5.1391,5.1391,7.3439,17.4228,17.4228,17.4228,17.4228,7.6462,22.99,22.99,118.71,18.998,18.998,18.998,18.998,24.305,371.15,371.15,505.21,53.63,53.63,53.63,53.63,923.15,0.979513292
55,11,11,50,9,9,9,9,9,12,12,69,10,10,10,10,10,3,3,5,2,2,2,2,2,1.228,1.228,0.228,0.824,0.824,0.824,0.824,0.824,0.971,0.971,7.29,0.0017,0.0017,0.0017,0.0017,0.0017,2.2,2.2,1.7,0.57,0.57,0.57,0.57,0.57,5.1391,5.1391,7.3439,17.4228,17.4228,17.4228,17.4228,17.4228,22.99,22.99,118.71,18.998,18.998,18.998,18.998,18.998,371.15,371.15,505.21,53.63,53.63,53.63,53.63,53.63,-10.73726054
56,19,19,50,9,9,9,9,3,20,20,69,10,10,10,10,4,4,4,5,2,2,2,2,2,0.757,0.757,0.228,0.824,0.824,0.824,0.824,3.582,0.862,0.862,7.29,0.0017,0.0017,0.0017,0.0017,0.534,2.8,2.8,1.7,0.57,0.57,0.57,0.57,2.1,4.3407,4.3407,7.3439,17.4228,17.4228,17.4228,17.4228,5.3917,39.098,39.098,118.71,18.998,18.998,18.998,18.998,6.941,336.5,336.5,505.21,53.63,53.63,53.63,53.63,453.85,-4.835109209
57,19,19,50,9,9,9,9,30,20,20,69,10,10,10,10,35,4,4,5,2,2,2,2,4,0.757,0.757,0.228,0.824,0.824,0.824,0.824,0.388,0.862,0.862,7.29,0.0017,0.0017,0.0017,0.0017,7.13,2.8,2.8,1.7,0.57,0.57,0.57,0.57,1.5,4.3407,4.3407,7.3439,17.4228,17.4228,17.4228,17.4228,9.3942,39.098,39.098,118.71,18.998,18.998,18.998,18.998,65.38,336.5,336.5,505.21,53.63,53.63,53.63,53.63,692.88,1.993860755
58,19,19,50,9,9,9,9,19,20,20,69,10,10,10,10,20,4,4,5,2,2,2,2,4,0.757,0.757,0.228,0.824,0.824,0.824,0.824,0.757,0.862,0.862,7.29,0.0017,0.0017,0.0017,0.0017,0.862,2.8,2.8,1.7,0.57,0.57,0.57,0.57,2.8,4.3407,4.3407,7.3439,17.4228,17.4228,17.4228,17.4228,4.3407,39.098,39.098,118.71,18.998,18.998,18.998,18.998,39.098,336.5,336.5,505.21,53.63,53.63,53.63,53.63,336.5,-4.0592526
59,19,19,50,9,9,9,9,11,20,20,69,10,10,10,10,12,4,4,5,2,2,2,2,3,0.757,0.757,0.228,0.824,0.824,0.824,0.824,1.228,0.862,0.862,7.29,0.0017,0.0017,0.0017,0.0017,0.971,2.8,2.8,1.7,0.57,0.57,0.57,0.57,2.2,4.3407,4.3407,7.3439,17.4228,17.4228,17.4228,17.4228,5.1391,39.098,39.098,118.71,18.998,18.998,18.998,18.998,22.99,336.5,336.5,505.21,53.63,53.63,53.63,53.63,371.15,-3.130610528
60,19,19,50,9,9,9,9,13,20,20,69,10,10,10,10,14,4,4,5,2,2,2,2,3,0.757,0.757,0.228,0.824,0.824,0.824,0.824,0.897,0.862,0.862,7.29,0.0017,0.0017,0.0017,0.0017,2.7,2.8,2.8,1.7,0.57,0.57,0.57,0.57,1.8,4.3407,4.3407,7.3439,17.4228,17.4228,17.4228,17.4228,5.9858,39.098,39.098,118.71,18.998,18.998,18.998,18.998,26.982,336.5,336.5,505.21,53.63,53.63,53.63,53.63,933.4,1.743814447
61,19,19,50,9,9,9,9,20,20,20,69,10,10,10,10,20,4,4,5,2,2,2,2,4,0.757,0.757,0.228,0.824,0.824,0.824,0.824,0.647,0.862,0.862,7.29,0.0017,0.0017,0.0017,0.0017,1.54,2.8,2.8,1.7,0.57,0.57,0.57,0.57,2.2,4.3407,4.3407,7.3439,17.4228,17.4228,17.4228,17.4228,6.1132,39.098,39.098,118.71,18.998,18.998,18.998,18.998,40.078,336.5,336.5,505.21,53.63,53.63,53.63,53.63,1112.15,-5.048862204
62,19,19,50,9,9,9,9,12,20,20,69,10,10,10,10,12,4,4,5,2,2,2,2,3,0.757,0.757,0.228,0.824,0.824,0.824,0.824,1.023,0.862,0.862,7.29,0.0017,0.0017,0.0017,0.0017,1.74,2.8,2.8,1.7,0.57,0.57,0.57,0.57,1.7,4.3407,4.3407,7.3439,17.4228,17.4228,17.4228,17.4228,7.6462,39.098,39.098,118.71,18.998,18.998,18.998,18.998,24.305,336.5,336.5,505.21,53.63,53.63,53.63,53.63,923.15,0.819711006
63,19,19,50,9,9,9,9,9,20,20,69,10,10,10,10,10,4,4,5,2,2,2,2,2,0.757,0.757,0.228,0.824,0.824,0.824,0.824,0.824,0.862,0.862,7.29,0.0017,0.0017,0.0017,0.0017,0.0017,2.8,2.8,1.7,0.57,0.57,0.57,0.57,0.57,4.3407,4.3407,7.3439,17.4228,17.4228,17.4228,17.4228,17.4228,39.098,39.098,118.71,18.998,18.998,18.998,18.998,18.998,336.5,336.5,505.21,53.63,53.63,53.63,53.63,53.63,-7.969858795
64,37,37,50,9,9,9,9,3,48,48,69,10,10,10,10,4,5,5,5,2,2,2,2,2,0.363,0.363,0.228,0.824,0.824,0.824,0.824,3.582,1.53,1.53,7.29,0.0017,0.0017,0.0017,0.0017,0.534,3.0,3.0,1.7,0.57,0.57,0.57,0.57,2.1,4.1771,4.1771,7.3439,17.4228,17.4228,17.4228,17.4228,5.3917,85.468,85.468,118.71,18.998,18.998,18.998,18.998,6.941,312.79,312.79,505.21,53.63,53.63,53.63,53.63,453.85,-4.946536375
65,37,37,50,9,9,9,9,30,48,48,69,10,10,10,10,35,5,5,5,2,2,2,2,4,0.363,0.363,0.228,0.824,0.824,0.824,0.824,0.388,1.53,1.53,7.29,0.0017,0.0017,0.0017,0.0017,7.13,3.0,3.0,1.7,0.57,0.57,0.57,0.57,1.5,4.1771,4.1771,7.3439,17.4228,17.4228,17.4228,17.4228,9.3942,85.468,85.468,118.71,18.998,18.998,18.998,18.998,65.38,312.79,312.79,505.21,53.63,53.63,53.63,53.63,692.88,1.486081694
66,37,37,50,9,9,9,9,19,48,48,69,10,10,10,10,20,5,5,5,2,2,2,2,4,0.363,0.363,0.228,0.824,0.824,0.824,0.824,0.757,1.53,1.53,7.29,0.0017,0.0017,0.0017,0.0017,0.862,3.0,3.0,1.7,0.57,0.57,0.57,0.57,2.8,4.1771,4.1771,7.3439,17.4228,17.4228,17.4228,17.4228,4.3407,85.468,85.468,118.71,18.998,18.998,18.998,18.998,39.098,312.79,312.79,505.21,53.63,53.63,53.63,53.63,336.5,-3.832383375
67,37,37,50,9,9,9,9,11,48,48,69,10,10,10,10,12,5,5,5,2,2,2,2,3,0.363,0.363,0.228,0.824,0.824,0.824,0.824,1.228,1.53,1.53,7.29,0.0017,0.0017,0.0017,0.0017,0.971,3.0,3.0,1.7,0.57,0.57,0.57,0.57,2.2,4.1771,4.1771,7.3439,17.4228,17.4228,17.4228,17.4228,5.1391,85.468,85.468,118.71,18.998,18.998,18.998,18.998,22.99,312.79,312.79,505.21,53.63,53.63,53.63,53.63,371.15,-3.136727376
68,37,37,50,9,9,9,9,13,48,48,69,10,10,10,10,14,5,5,5,2,2,2,2,3,0.363,0.363,0.228,0.824,0.824,0.824,0.824,0.897,1.53,1.53,7.29,0.0017,0.0017,0.0017,0.0017,2.7,3.0,3.0,1.7,0.57,0.57,0.57,0.57,1.8,4.1771,4.1771,7.3439,17.4228,17.4228,17.4228,17.4228,5.9858,85.468,85.468,118.71,18.998,18.998,18.998,18.998,26.982,312.79,312.79,505.21,53.63,53.63,53.63,53.63,933.4,1.686716454
69,37,37,50,9,9,9,9,20,48,48,69,10,10,10,10,20,5,5,5,2,2,2,2,4,0.363,0.363,0.228,0.824,0.824,0.824,0.824,0.647,1.53,1.53,7.29,0.0017,0.0017,0.0017,0.0017,1.54,3.0,3.0,1.7,0.57,0.57,0.57,0.57,2.2,4.1771,4.1771,7.3439,17.4228,17.4228,17.4228,17.4228,6.1132,85.468,85.468,118.71,18.998,18.998,18.998,18.998,40.078,312.79,312.79,505.21,53.63,53.63,53.63,53.63,1112.15,-4.83766668
70,37,37,50,9,9,9,9,12,48,48,69,10,10,10,10,12,5,5,5,2,2,2,2,3,0.363,0.363,0.228,0.824,0.824,0.824,0.824,1.023,1.53,1.53,7.29,0.0017,0.0017,0.0017,0.0017,1.74,3.0,3.0,1.7,0.57,0.57,0.57,0.57,1.7,4.1771,4.1771,7.3439,17.4228,17.4228,17.4228,17.4228,7.6462,85.468,85.468,118.71,18.998,18.998,18.998,18.998,24.305,312.79,312.79,505.21,53.63,53.63,53.63,53.63,923.15,-2.535528963
71,37,37,50,9,9,9,9,9,48,48,69,10,10,10,10,10,5,5,5,2,2,2,2,2,0.363,0.363,0.228,0.824,0.824,0.824,0.824,0.824,1.53,1.53,7.29,0.0017,0.0017,0.0017,0.0017,0.0017,3.0,3.0,1.7,0.57,0.57,0.57,0.57,0.57,4.1771,4.1771,7.3439,17.4228,17.4228,17.4228,17.4228,17.4228,85.468,85.468,118.71,18.998,18.998,18.998,18.998,18.998,312.79,312.79,505.21,53.63,53.63,53.63,53.63,53.63,-7.371474181
72,55,55,50,9,9,9,9,3,78,78,69,10,10,10,10,4,6,6,5,2,2,2,2,2,0.242,0.242,0.228,0.824,0.824,0.824,0.824,3.582,1.87,1.87,7.29,0.0017,0.0017,0.0017,0.0017,0.534,3.3,3.3,1.7,0.57,0.57,0.57,0.57,2.1,3.8939,3.8939,7.3439,17.4228,17.4228,17.4228,17.4228,5.3917,132.905,132.905,118.71,18.998,18.998,18.998,18.998,6.941,301.7,301.7,505.21,53.63,53.63,53.63,53.63,453.85,-5.45288103
73,55,55,50,9,9,9,9,30,78,78,69,10,10,10,10,35,6,6,5,2,2,2,2,4,0.242,0.242,0.228,0.824,0.824,0.824,0.824,0.388,1.87,1.87,7.29,0.0017,0.0017,0.0017,0.0017,7.13,3.3,3.3,1.7,0.57,0.57,0.57,0.57,1.5,3.8939,3.8939,7.3439,17.4228,17.4228,17.4228,17.4228,9.3942,132.905,132.905,118.71,18.998,18.998,18.998,18.998,65.38,301.7,301.7,505.21,53.63,53.63,53.63,53.63,692.88,1.685016226
74,55,55,50,9,9,9,9,19,78,78,69,10,10,10,10,20,6,6,5,2,2,2,2,4,0.242,0.242,0.228,0.824,0.824,0.824,0.824,0.757,1.87,1.87,7.29,0.0017,0.0017,0.0017,0.0017,0.862,3.3,3.3,1.7,0.57,0.57,0.57,0.57,2.8,3.8939,3.8939,7.3439,17.4228,17.4228,17.4228,17.4228,4.3407,132.905,132.905,118.71,18.998,18.998,18.998,18.998,39.098,301.7,301.7,505.21,53.63,53.63,53.63,53.63,336.5,-3.932141448
75,55,55,50,9,9,9,9,11,78,78,69,10,10,10,10,12,6,6,5,2,2,2,2,3,0.242,0.242,0.228,0.824,0.824,0.824,0.824,1.228,1.87,1.87,7.29,0.0017,0.0017,0.0017,0.0017,0.971,3.3,3.3,1.7,0.57,0.57,0.57,0.57,2.2,3.8939,3.8939,7.3439,17.4228,17.4228,17.4228,17.4228,5.1391,132.905,132.905,118.71,18.998,18.998,18.998,18.998,22.99,301.7,301.7,505.21,53.63,53.63,53.63,53.63,371.15,-3.026246548
76,55,55,50,9,9,9,9,13,78,78,69,10,10,10,10,14,6,6,5,2,2,2,2,3,0.242,0.242,0.228,0.824,0.824,0.824,0.824,0.897,1.87,1.87,7.29,0.0017,0.0017,0.0017,0.0017,2.7,3.3,3.3,1.7,0.57,0.57,0.57,0.57,1.8,3.8939,3.8939,7.3439,17.4228,17.4228,17.4228,17.4228,5.9858,132.905,132.905,118.71,18.998,18.998,18.998,18.998,26.982,301.7,301.7,505.21,53.63,53.63,53.63,53.63,933.4,0.728120344
77,55,55,50,9,9,9,9,20,78,78,69,10,10,10,10,20,6,6,5,2,2,2,2,4,0.242,0.242,0.228,0.824,0.824,0.824,0.824,0.647,1.87,1.87,7.29,0.0017,0.0017,0.0017,0.0017,1.54,3.3,3.3,1.7,0.57,0.57,0.57,0.57,2.2,3.8939,3.8939,7.3439,17.4228,17.4228,17.4228,17.4228,6.1132,132.905,132.905,118.71,18.998,18.998,18.998,18.998,40.078,301.7,301.7,505.21,53.63,53.63,53.63,53.63,1112.15,-4.830825656
78,55,55,50,9,9,9,9,12,78,78,69,10,10,10,10,12,6,6,5,2,2,2,2,3,0.242,0.242,0.228,0.824,0.824,0.824,0.824,1.023,1.87,1.87,7.29,0.0017,0.0017,0.0017,0.0017,1.74,3.3,3.3,1.7,0.57,0.57,0.57,0.57,1.7,3.8939,3.8939,7.3439,17.4228,17.4228,17.4228,17.4228,7.6462,132.905,132.905,118.71,18.998,18.998,18.998,18.998,24.305,301.7,301.7,505.21,53.63,53.63,53.63,53.63,923.15,-0.377144758
79,55,55,50,9,9,9,9,9,78,78,69,10,10,10,10,10,6,6,5,2,2,2,2,2,0.242,0.242,0.228,0.824,0.824,0.824,0.824,0.824,1.87,1.87,7.29,0.0017,0.0017,0.0017,0.0017,0.0017,3.3,3.3,1.7,0.57,0.57,0.57,0.57,0.57,3.8939,3.8939,7.3439,17.4228,17.4228,17.4228,17.4228,17.4228,132.905,132.905,118.71,18.998,18.998,18.998,18.998,18.998,301.7,301.7,505.21,53.63,53.63,53.63,53.63,53.63,-6.990481547
80,3,3,82,9,9,9,9,3,4,4,125,10,10,10,10,4,2,2,6,2,2,2,2,2,3.582,3.582,0.129,0.824,0.824,0.824,0.824,3.582,0.534,0.534,11.3,0.0017,0.0017,0.0017,0.0017,0.534,2.1,2.1,1.8,0.57,0.57,0.57,0.57,2.1,5.3917,5.3917,7.4167,17.4228,17.4228,17.4228,17.4228,5.3917,6.941,6.941,207.2,18.998,18.998,18.998,18.998,6.941,453.85,453.85,600.75,53.63,53.63,53.63,53.63,453.85,-6.554787557
81,3,3,82,9,9,9,9,30,4,4,125,10,10,10,10,35,2,2,6,2,2,2,2,4,3.582,3.582,0.129,0.824,0.824,0.824,0.824,0.388,0.534,0.534,11.3,0.0017,0.0017,0.0017,0.0017,7.13,2.1,2.1,1.8,0.57,0.57,0.57,0.57,1.5,5.3917,5.3917,7.4167,17.4228,17.4228,17.4228,17.4228,9.3942,6.941,6.941,207.2,18.998,18.998,18.998,18.998,65.38,453.85,453.85,600.75,53.63,53.63,53.63,53.63,692.88,1.915913626
82,3,3,82,9,9,9,9,19,4,4,125,10,10,10,10,20,2,2,6,2,2,2,2,4,3.582,3.582,0.129,0.824,0.824,0.824,0.824,0.757,0.534,0.534,11.3,0.0017,0.0017,0.0017,0.0017,0.862,2.1,2.1,1.8,0.57,0.57,0.57,0.57,2.8,5.3917,5.3917,7.4167,17.4228,17.4228,17.4228,17.4228,4.3407,6.941,6.941,207.2,18.998,18.998,18.998,18.998,39.098,453.85,453.85,600.75,53.63,53.63,53.63,53.63,336.5,-6.311196207
83,3,3,82,9,9,9,9,11,4,4,125,10,10,10,10,12,2,2,6,2,2,2,2,3,3.582,3.582,0.129,0.824,0.824,0.824,0.824,1.228,0.534,0.534,11.3,0.0017,0.0017,0.0017,0.0017,0.971,2.1,2.1,1.8,0.57,0.57,0.57,0.57,2.2,5.3917,5.3917,7.4167,17.4228,17.4228,17.4228,17.4228,5.1391,6.941,6.941,207.2,18.998,18.998,18.998,18.998,22.99,453.85,453.85,600.75,53.63,53.63,53.63,53.63,371.15,-4.949128579
84,3,3,82,9,9,9,9,13,4,4,125,10,10,10,10,14,2,2,6,2,2,2,2,3,3.582,3.582,0.129,0.824,0.824,0.824,0.824,0.897,0.534,0.534,11.3,0.0017,0.0017,0.0017,0.0017,2.7,2.1,2.1,1.8,0.57,0.57,0.57,0.57,1.8,5.3917,5.3917,7.4167,17.4228,17.4228,17.4228,17.4228,5.9858,6.941,6.941,207.2,18.998,18.998,18.998,18.998,26.982,453.85,453.85,600.75,53.63,53.63,53.63,53.63,933.4,5.509316862
85,3,3,82,9,9,9,9,20,4,4,125,10,10,10,10,20,2,2,6,2,2,2,2,4,3.582,3.582,0.129,0.824,0.824,0.824,0.824,0.647,0.534,0.534,11.3,0.0017,0.0017,0.0017,0.0017,1.54,2.1,2.1,1.8,0.57,0.57,0.57,0.57,2.2,5.3917,5.3917,7.4167,17.4228,17.4228,17.4228,17.4228,6.1132,6.941,6.941,207.2,18.998,18.998,18.998,18.998,40.078,453.85,453.85,600.75,53.63,53.63,53.63,53.63,1112.15,-4.518664855
86,3,3,82,9,9,9,9,12,4,4,125,10,10,10,10,12,2,2,6,2,2,2,2,3,3.582,3.582,0.129,0.824,0.824,0.824,0.824,1.023,0.534,0.534,11.3,0.0017,0.0017,0.0017,0.0017,1.74,2.1,2.1,1.8,0.57,0.57,0.57,0.57,1.7,5.3917,5.3917,7.4167,17.4228,17.4228,17.4228,17.4228,7.6462,6.941,6.941,207.2,18.998,18.998,18.998,18.998,24.305,453.85,453.85,600.75,53.63,53.63,53.63,53.63,923.15,-1.565420384
87,3,3,82,9,9,9,9,9,4,4,125,10,10,10,10,10,2,2,6,2,2,2,2,2,3.582,3.582,0.129,0.824,0.824,0.824,0.824,0.824,0.534,0.534,11.3,0.0017,0.0017,0.0017,0.0017,0.0017,2.1,2.1,1.8,0.57,0.57,0.57,0.57,0.57,5.3917,5.3917,7.4167,17.4228,17.4228,17.4228,17.4228,17.4228,6.941,6.941,207.2,18.998,18.998,18.998,18.998,18.998,453.85,453.85,600.75,53.63,53.63,53.63,53.63,53.63,-10.28486764
88,11,11,82,9,9,9,9,3,12,12,125,10,10,10,10,4,3,3,6,2,2,2,2,2,1.228,1.228,0.129,0.824,0.824,0.824,0.824,3.582,0.971,0.971,11.3,0.0017,0.0017,0.0017,0.0017,0.534,2.2,2.2,1.8,0.57,0.57,0.57,0.57,2.1,5.1391,5.1391,7.4167,17.4228,17.4228,17.4228,17.4228,5.3917,22.99,22.99,207.2,18.998,18.998,18.998,18.998,6.941,371.15,371.15,600.75,53.63,53.63,53.63,53.63,453.85,-5.3735389
89,11,11,82,9,9,9,9,30,12,12,125,10,10,10,10,35,3,3,6,2,2,2,2,4,1.228,1.228,0.129,0.824,0.824,0.824,0.824,0.388,0.971,0.971,11.3,0.0017,0.0017,0.0017,0.0017,7.13,2.2,2.2,1.8,0.57,0.57,0.57,0.57,1.5,5.1391,5.1391,7.4167,17.4228,17.4228,17.4228,17.4228,9.3942,22.99,22.99,207.2,18.998,18.998,18.998,18.998,65.38,371.15,371.15,600.75,53.63,53.63,53.63,53.63,692.88,3.55720975
90,11,11,82,9,9,9,9,19,12,12,125,10,10,10,10,20,3,3,6,2,2,2,2,4,1.228,1.228,0.129,0.824,0.824,0.824,0.824,0.757,0.971,0.971,11.3,0.0017,0.0017,0.0017,0.0017,0.862,2.2,2.2,1.8,0.57,0.57,0.57,0.57,2.8,5.1391,5.1391,7.4167,17.4228,17.4228,17.4228,17.4228,4.3407,22.99,22.99,207.2,18.998,18.998,18.998,18.998,39.098,371.15,371.15,600.75,53.63,53.63,53.63,53.63,336.5,-4.80816415
91,11,11,82,9,9,9,9,11,12,12,125,10,10,10,10,12,3,3,6,2,2,2,2,3,1.228,1.228,0.129,0.824,0.824,0.824,0.824,1.228,0.971,0.971,11.3,0.0017,0.0017,0.0017,0.0017,0.971,2.2,2.2,1.8,0.57,0.57,0.57,0.57,2.2,5.1391,5.1391,7.4167,17.4228,17.4228,17.4228,17.4228,5.1391,22.99,22.99,207.2,18.998,18.998,18.998,18.998,22.99,371.15,371.15,600.75,53.63,53.63,53.63,53.63,371.15,-3.86949971
92,11,11,82,9,9,9,9,13,12,12,125,10,10,10,10,14,3,3,6,2,2,2,2,3,1.228,1.228,0.129,0.824,0.824,0.824,0.824,0.897,0.971,0.971,11.3,0.0017,0.0017,0.0017,0.0017,2.7,2.2,2.2,1.8,0.57,0.57,0.57,0.57,1.8,5.1391,5.1391,7.4167,17.4228,17.4228,17.4228,17.4228,5.9858,22.99,22.99,207.2,18.998,18.998,18.998,18.998,26.982,371.15,371.15,600.75,53.63,53.63,53.63,53.63,933.4,5.47817885
93,11,11,82,9,9,9,9,20,12,12,125,10,10,10,10,20,3,3,6,2,2,2,2,4,1.228,1.228,0.129,0.824,0.824,0.824,0.824,0.647,0.971,0.971,11.3,0.0017,0.0017,0.0017,0.0017,1.54,2.2,2.2,1.8,0.57,0.57,0.57,0.57,2.2,5.1391,5.1391,7.4167,17.4228,17.4228,17.4228,17.4228,6.1132,22.99,22.99,207.2,18.998,18.998,18.998,18.998,40.078,371.15,371.15,600.75,53.63,53.63,53.63,53.63,1112.15,-4.94571979
94,11,11,82,9,9,9,9,12,12,12,125,10,10,10,10,12,3,3,6,2,2,2,2,3,1.228,1.228,0.129,0.824,0.824,0.824,0.824,1.023,0.971,0.971,11.3,0.0017,0.0017,0.0017,0.0017,1.74,2.2,2.2,1.8,0.57,0.57,0.57,0.57,1.7,5.1391,5.1391,7.4167,17.4228,17.4228,17.4228,17.4228,7.6462,22.99,22.99,207.2,18.998,18.998,18.998,18.998,24.305,371.15,371.15,600.75,53.63,53.63,53.63,53.63,923.15,1.23410665
95,11,11,82,9,9,9,9,9,12,12,125,10,10,10,10,10,3,3,6,2,2,2,2,2,1.228,1.228,0.129,0.824,0.824,0.824,0.824,0.824,0.971,0.971,11.3,0.0017,0.0017,0.0017,0.0017,0.0017,2.2,2.2,1.8,0.57,0.57,0.57,0.57,0.57,5.1391,5.1391,7.4167,17.4228,17.4228,17.4228,17.4228,17.4228,22.99,22.99,207.2,18.998,18.998,18.998,18.998,18.998,371.15,371.15,600.75,53.63,53.63,53.63,53.63,53.63,-9.54072205
96,19,19,82,9,9,9,9,3,20,20,125,10,10,10,10,4,4,4,6,2,2,2,2,2,0.757,0.757,0.129,0.824,0.824,0.824,0.824,3.582,0.862,0.862,11.3,0.0017,0.0017,0.0017,0.0017,0.534,2.8,2.8,1.8,0.57,0.57,0.57,0.57,2.1,4.3407,4.3407,7.4167,17.4228,17.4228,17.4228,17.4228,5.3917,39.098,39.098,207.2,18.998,18.998,18.998,18.998,6.941,336.5,336.5,600.75,53.63,53.63,53.63,53.63,453.85,-4.206627874
97,19,19,82,9,9,9,9,30,20,20,125,10,10,10,10,35,4,4,6,2,2,2,2,4,0.757,0.757,0.129,0.824,0.824,0.824,0.824,0.388,0.862,0.862,11.3,0.0017,0.0017,0.0017,0.0017,7.13,2.8,2.8,1.8,0.57,0.57,0.57,0.57,1.5,4.3407,4.3407,7.4167,17.4228,17.4228,17.4228,17.4228,9.3942,39.098,39.098,207.2,18.998,18.998,18.998,18.998,65.38,336.5,336.5,600.75,53.63,53.63,53.63,53.63,692.88,3.358963631
