,photo_A1,photo_A2,photo_B,photo_X1,photo_X2,photo_X3,photo_X4
628,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
629,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
630,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
631,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
632,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
633,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
634,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
635,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
636,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
637,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
638,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
639,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
